,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
4,"Kubitschek promovió el despliegue de la industria del automóvil con la llegada de las plantas de automóviles en [[Brasil]], promovió la industria de la construcción naval, la expansión de la industria pesada, la construcción de plantas de acero y grandes centrales hidroeléctricas, como la usina eléctrica que esta ubicada en São João da Barra, Três Marias.",Kubitschek promovió el despliegue de la industria del automóvil con la llegada de las plantas de automóviles en Brasil promovió la industria de la construcción naval la expansión de la industria pesada la construcción de plantas de acero y grandes centrales hidroeléctricas como la usina eléctrica que esta ubicada en São João da Barra Três Marias,56,47,45.58974358974359,0,47-0
5,"El pérdida del maga élite piloto del Fuerza Aéreo, según el maga analista y historiador, amo instrumental na eventual éxito del revolución del cuatro día que ya apoyá del maga paisano que ya [[volcá]] con el [[dictadura]] de Marcos.",El pérdida del maga élite piloto del Fuerza Aéreo según el maga analista y historiador amo instrumental na eventual éxito del revolución del cuatro día que ya apoyá del maga paisano que ya volcá con el dictadura de Marcos,39,47,45.58974358974359,2,47-2
2,"En 1988, el gobierno provincial de [[Cebú]] vendió una zona extensa de la tierra que fue ocupada por un golfcourse a un grupo de hombres de negocios [[Manila]]-basados, el Ayalas, que lo desarrolló más adelante en cuál ahora es el parque de negocio de Cebú, un districto de negocio neo-central.",En el gobierno provincial de Cebú vendió una zona extensa de la tierra que fue ocupada por un golfcourse a un grupo de hombres de negocios Manilabasados el Ayalas que lo desarrolló más adelante en cuál ahora es el parque de negocio de Cebú un districto de negocio neocentral,49,47,45.58974358974359,2,47-2
1,"Luego de más de 20 [[año]]s de haber sido descubierto, el yacimiento de gas natural ubicado en Camisea, Departamento del Cusco, empezó a ser explotado y su producción será destinada principalmente al consumo interno y la sierra peruana y el excedente vendido al exterior.",Luego de más de años de haber sido descubierto el yacimiento de gas natural ubicado en Camisea Departamento del Cusco empezó a ser explotado y su producción será destinada principalmente al consumo interno y la sierra peruana y el excedente vendido al exterior,43,47,45.58974358974359,2,47-2
0,"[[La]] versión original es una balada, pero Aguilera intervino para que se cambiara eso y se utilizara una versión remix, ya que según ella la original no tenía el potencial suficiente para ser un verdadero hit.",La versión original es una balada pero Aguilera intervino para que se cambiara eso y se utilizara una versión remix ya que según ella la original no tenía el potencial suficiente para ser un verdadero hit,36,47,45.58974358974359,2,47-2
6,"Durante la [[Segunda Guerra Mundial]], a fin de evitar el rescate de prisioneros de guerra por parte de los aliados, el 14 de diciembre de 1944 los japoneses llevaron a los restantes 150 prisioneros a [[Puerto Princesa]], a tres trincheras cubiertas a las que más tarde se les prendió fuego usando barriles de gasolina.",Durante la Segunda_Guerra_Mundial a fin de evitar el rescate de prisioneros de guerra por parte de los aliados el de diciembre de los japoneses llevaron a los restantes prisioneros a Puerto Princesa a tres trincheras cubiertas a las que más tarde se les prendió fuego usando barriles de gasolina,49,47,45.58974358974359,1,47-1
7,"Lavalleja es un departamento de [[Uruguay]] ubicado en el centro este del pais, limita al norte con Teinta y Tres, al este con [[Rocha]], al sur con [[Maldonado]] y [[Canelones]] y al oeste con [[Florida (Uruguay)]].",Lavalleja es un departamento de Uruguay ubicado en el centro este del pais limita al norte con Teinta y Tres al este con Rocha al sur con Maldonado y Canelones y al oeste con Florida,35,47,45.58974358974359,2,47-2
8,"ademas, conocido también como [[La]] española criollo de las [[Filipinas]], que 80% de los palabras estaba na español y 20% de otras palabras estaba desde Subanon, [[Cebuano]], Ilonggo, Sama-Bangingi, Tausug, Yakan, Portuguis, Quechua, Taino, Nauht'l, y Mexican-Indian.",ademas conocido también como La española criollo de las Filipinas que de los palabras estaba na español y de otras palabras estaba desde Subanon Cebuano Ilonggo SamaBangingi Tausug Yakan Portuguis Quechua Taino Nauhtl y MexicanIndian,35,47,45.58974358974359,2,47-2
9,"Entre [[1971]] y [[1972]], es Director del Instituto de Economía de la misma universidad; luego, es Director del Consejo Latinoamericano de Ciencias Sociales y profesor visitante de la cátedra William R. Kenan de Estudios Latinoamericanos de la Universidad de Carolina del Norte Chapel Hill, en Estados Unidos.",Entre y es Director del Instituto de Economía de la misma universidad luego es Director del Consejo Latinoamericano de Ciencias Sociales y profesor visitante de la cátedra William R Kenan de Estudios Latinoamericanos de la Universidad de Carolina del Norte Chapel Hill en Estados Unidos,45,47,45.58974358974359,3,47-3
10,"En [[1971]] escribe y dirige un nuevo corto, ""Chapuza 1"", con su obra pictórica como protagonista, y realiza los paneles para la obra ""Marat-Sade"" de Peter Brooks y los carteles para los ciclos sobre Godard, Buñuel y el Novo Cinema Brasileño del Cine California de Madrid.",En escribe y dirige un nuevo corto Chapuza con su obra pictórica como protagonista y realiza los paneles para la obra MaratSade de Peter Brooks y los carteles para los ciclos sobre Godard Buñuel y el Novo Cinema Brasileño del Cine California de Madrid,44,47,45.58974358974359,2,47-2
11,"El 4 de marzo de [[1983]], en dos funciones, se graba en el teatro Salamanca de Madrid el disco en directo ""Entre amigos"", en el que le acompañan Teddy Bautista, Pablo Milanés, Silvio Rodríguez y Joan Manuel Serrat.",El de marzo de en dos funciones se graba en el teatro Salamanca de Madrid el disco en directo Entre amigos en el que le acompañan Teddy Bautista Pablo Milanés Silvio Rodríguez y Joan Manuel Serrat,36,47,45.58974358974359,2,47-2
12,"Él mismo se ha distanciado de sus hijas ""las finanzas, sin embargo, y no tiene acceso a sus cuentas bancarias, que están bajo la supervisión de su larga y compartida [[director]] comercial, David Levin.",Él mismo se ha distanciado de sus hijas las finanzas sin embargo y no tiene acceso a sus cuentas bancarias que están bajo la supervisión de su larga y compartida director comercial David Levin,34,47,45.58974358974359,2,47-2
1,"El segundo single fue ""Algo Tienes"", que sonó mucho en países como [[Argentina]] y [[España]], el tercero fue ""Dame otro tequila"", este tema se escucho mucho en [[Latinoamérica]], ya que fue lanzado en octubre de 2004 y sonó durante el verano 2004/2005.",El segundo single fue Algo Tienes que sonó mucho en países como Argentina y España el tercero fue Dame otro tequila este tema se escucho mucho en Latinoamérica ya que fue lanzado en octubre de y sonó durante el verano,40,54,45.4,0,54-0
3,"Montreal, el mayor centro urbano de Canadá y principal centro comercial e industrial del país desde los inicios de la historia moderna de Canadá, fue superado, en número de habitantes e importancia económica, por la ciudad de [[Toronto]] (Toronto y sus cinco distritos de la época, que actualmente componen juntos la ciudad de Toronto), en la provincia de Ontario, entre la década de 1970 y 80.",Montreal el mayor centro urbano de Canadá y principal centro comercial e industrial del país desde los inicios de la historia moderna de Canadá fue superado en número de habitantes e importancia económica por la ciudad de Toronto en la provincia de Ontario entre la década de y,48,54,45.4,0,54-0
4,"[[La]] principal función de las comisiones del concejo es la de informar y favorecer la participación de los ciudadanos en debates públicos relacionados con la administración de la ciudad, e informar a la población sobre los miembros del [[concejo]] municipal, y los candidatos a ser miembros de este [[concejo]] en las elecciones municipales.",La principal función de las comisiones del concejo es la de informar y favorecer la participación de los ciudadanos en debates públicos relacionados con la administración de la ciudad e informar a la población sobre los miembros del concejo municipal y los candidatos a ser miembros de este concejo en las elecciones municipales,53,54,45.4,1,54-1
5,"La [[Plaza de los Tres Poderes]] equivale a la cabina de ese gran avión imaginario que sería el plano de la ciudad, donde el fuselaje está constituido por una amplia avenida llamada Explanada de los Ministerios, donde está concentrada toda la administración federal en edificios iguales de 9 pisos.",La Plaza_de_los_Tres_Poderes equivale a la cabina de ese gran avión imaginario que sería el plano de la ciudad donde el fuselaje está constituido por una amplia avenida llamada Explanada de los Ministerios donde está concentrada toda la administración federal en edificios iguales de pisos,44,54,45.4,0,54-0
0,La mayoría de los hombres de negocios han reconocido que la ciudad debe trabajar difícilmente en la atracción de inversiones extranjeras directas especialmente para el [[SRP]] especialmente con la entrada de [[China]] en el [[campo]] que juega [[global]].,La mayoría de los hombres de negocios han reconocido que la ciudad debe trabajar difícilmente en la atracción de inversiones extranjeras directas especialmente para el SRP especialmente con la entrada de China en el campo que juega global,38,54,45.4,0,54-0
2,[[La]] inserción demuestra el hotel de la ciudad de Cebú de la línea de costa y el centro de convención cuál fue construido para el foro 1998 del turismo de la Asociación de Naciones del c@sureste Asiático.]],La inserción demuestra el hotel de la ciudad de Cebú de la línea de costa y el centro de convención cuál fue construido para el foro del turismo de la Asociación de Naciones del csureste Asiático,36,54,45.4,0,54-0
0,"En [[1995]], Bischoff aumentó su apuesta al crear WCW Monday Nitro, un programa por cable en el canal de Turner TNT, para competir directamente con el programa principal de la WWEs que ese fue mucho antes, ""WWF Monday Night Raw"".",En Bischoff aumentó su apuesta al crear WCW Monday Nitro un programa por cable en el canal de Turner TNT para competir directamente con el programa principal de la WWEs que ese fue mucho antes WWF Monday Night Raw,39,46,45.333333333333336,1,46-1
1,Su moderna cultura es un unico mezclao de este y oeste como este nación bien influenciao del maga nación [[España]] y Estados Unidos como el Islas Filipinas ya queda un colonia Español bajo de 350 años y un colonia Americano también bajo de mas o menos 50 años.,Su moderna cultura es un unico mezclao de este y oeste como este nación bien influenciao del maga nación España y Estados Unidos como el Islas Filipinas ya queda un colonia Español bajo de años y un colonia Americano también bajo de mas o menos años,46,46,45.333333333333336,0,46-0
2,"Desde la llegada de la democracia y a pesar de la descentralización administrativa, la tendencia expansiva de la ciudad se ha mantenido, de manera que presenta hoy en día una de las economías más dinámicas y diversificadas de la [[Unión Europea]].",Desde la llegada de la democracia y a pesar de la descentralización administrativa la tendencia expansiva de la ciudad se ha mantenido de manera que presenta hoy en día una de las economías más dinámicas y diversificadas de la Unión_Europea,40,46,45.333333333333336,1,46-1
1,"Alabama es uno de los maga 50 Estados de Estados Unidos, localizado na la region Sur del país, al norte con [[Tennessee]], al oeste con [[Georgia]], al sur con [[Florida]] y al oeste con [[Mississippi]].",Alabama es uno de los maga Estados de Estados Unidos localizado na la region Sur del país al norte con Tennessee al oeste con Georgia al sur con Florida y al oeste con Mississippi,34,52,45.044444444444444,0,52-0
0,"El rango de las mujeres pertenecientes a la nobleza no se distingue por [[las]] filas de bordados de piel, sino por la longitud de sus capas y por la anchura del dobladillo de armiño que las remata.",El rango de las mujeres pertenecientes a la nobleza no se distingue por las filas de bordados de piel sino por la longitud de sus capas y por la anchura del dobladillo de armiño que las remata,37,52,45.044444444444444,0,52-0
9,"[[A]] pesar de que el [[país]] produce a millares de enfermeras anualmente, el volumen de ventas sigue siendo alto con uniforme algunos graduados frescos que trabajan para solamente un promedio de 1-2 años antes de ir al extranjero.",A pesar de que el país produce a millares de enfermeras anualmente el volumen de ventas sigue siendo alto con uniforme algunos graduados frescos que trabajan para solamente un promedio de años antes de ir al extranjero,37,52,45.044444444444444,0,52-0
8,"La guerra continuó hasta el 27 de julio de [[1953]], cuando el Comité de la Organización de las Naciones Unidas (ONU), los maga voluntarios de la República Popular China y Corea del Norte firma ya el armisticio de la Guerra de Corea.",La guerra continuó hasta el de julio de cuando el Comité de la Organización de las Naciones Unidas los maga voluntarios de la República Popular China y Corea del Norte firma ya el armisticio de la Guerra de Corea,39,52,45.044444444444444,0,52-0
7,"The origin of GMA Network can be traced back to Loreto F. de Hemedes Inc. through DZBB, which started airing its radio broadcast on March 1, 1950, and officially launched as a local radio station in [[Manila]] on June 14, 1950 and owned by Robert La Rue ""Uncle Bob"" Stewart, an American war correspondent.",The origin of GMA Network can be traced back to Loreto F de Hemedes Inc through DZBB which started airing its radio broadcast on March and officially launched as a local radio station in Manila on June and owned by Robert La Rue Uncle Bob Stewart an American war correspondent,50,52,45.044444444444444,2,52-2
6,"Tras escapar de morir a manos de los sicarios del dictador, fue perdonado gracias a la intercesión de los parientes de su madre.Trasladado a [[Asia]], combatió en Mitilene como ""legatus"" de Marco Minucio Termo.",Tras escapar de morir a manos de los sicarios del dictador fue perdonado gracias a la intercesión de los parientes de su madreTrasladado a Asia combatió en Mitilene como legatus de Marco Minucio Termo,34,52,45.044444444444444,0,52-0
5,"Luego de ello, se encargaría de liberar a la Nueva Granada, [[Ecuador]] y Perú, de fundar [[Bolivia]] y, entre éstos sucesos, crearía y haría su mayor sueño realidad, unir a pueblos diferentes de América (Venezuela, Nueva Granada y Ecuador) y convertirlos en una mega-nación, la Gran Colombia.",Luego de ello se encargaría de liberar a la Nueva Granada Ecuador y Perú de fundar Bolivia y entre éstos sucesos crearía y haría su mayor sueño realidad unir a pueblos diferentes de América y convertirlos en una meganación la Gran Colombia,42,52,45.044444444444444,0,52-0
4,"[[Marktl]] menudo extraoficialmente llamado [[Marktl am Inn]] (""Pequeña mercado en el río In""), es un pueblo y municipio histórico de mercado en el estado de [[Baviera]], [[Alemania]], cerca de la frontera con [[Austria]], en el distrito de la [[Alta Baviera]] [[Altötting]].",Marktl menudo extraoficialmente llamado Marktl am Inn es un pueblo y municipio histórico de mercado en el estado de Baviera Alemania cerca de la frontera con Austria en el distrito de la Alta Baviera Altötting,35,52,45.044444444444444,0,52-0
3,"Este estilo de vida se ha creado en los Estados Unidos y fue nombrado el ""American Way of Life"" (vida americana), y en nombre de la influencia estadounidense durante y después de la propagación de la [[Segunda Guerra Mundial]] en todo el mundo.",Este estilo de vida se ha creado en los Estados Unidos y fue nombrado el American Way of Life y en nombre de la influencia estadounidense durante y después de la propagación de la Segunda_Guerra_Mundial en todo el mundo,39,52,45.044444444444444,0,52-0
2,"Investigaciones posteriores realizadas también en [[Estados Unidos]] indicaron que la publicidad subliminal no tenía efecto siempre ni en todas los personas y, cuando lo tenía, la duración de este efecto no llegaba nunca a superar el segundo de duración.",Investigaciones posteriores realizadas también en Estados_Unidos indicaron que la publicidad subliminal no tenía efecto siempre ni en todas los personas y cuando lo tenía la duración de este efecto no llegaba nunca a superar el segundo de duración,38,52,45.044444444444444,1,52-1
0,"Tales coronaciones eran una práctica común en [[Francia]] y [[Alemania]] durante la Edad Media, pero éste es uno de los dos únicos casos que se han dado en tierras inglesas, siendo el otro el de Ecfrido de Mercia en 796, coronado en vida de su padre, Offa de Mercia.",Tales coronaciones eran una práctica común en Francia y Alemania durante la Edad Media pero éste es uno de los dos únicos casos que se han dado en tierras inglesas siendo el otro el de Ecfrido de Mercia en coronado en vida de su padre Offa de Mercia,48,70,45.0,0,70-0
1,"""If I Told You That"" a [[dúo]] con George Michael y ""Could I Have This Kiss Forever"" a [[dúo]] con [[Enrique Iglesias]], servirían para promocionar el trabajo y se convertirían en sendos Top 10 en [[Inglaterra]], país donde el álbum logró el número 1 en la lista de ventas.",If I Told You That a dúo con George Michael y Could I Have This Kiss Forever a dúo con Enrique Iglesias servirían para promocionar el trabajo y se convertirían en sendos Top en Inglaterra país donde el álbum logró el número en la lista de ventas,47,70,45.0,1,70-1
4,"La serie ha tenido, a lo largo de sus tres temporadas, una excelente acogida por parte de la crítica, está considerada como una de [[las]] mejores series televisivas de [[todos]] los tiempos y ha llegado a un público muy vasto, además de haber recibido un gran número de premios y nominaciones.",La serie ha tenido a lo largo de sus tres temporadas una excelente acogida por parte de la crítica está considerada como una de las mejores series televisivas de todos los tiempos y ha llegado a un público muy vasto además de haber recibido un gran número de premios y nominaciones,51,41,44.76923076923077,0,41-0
8,"Dividido el ciudad na seis mga distrito legislativo con dieciseis distritos geograficos: Binondo, Ermita, Intramuros, Malate, Paco, Pandacán, [[Port Area]], Quiapo, Sampaloc, [[San Andrés]], [[San Miguel]], [[San Nicolás]], [[Santa Ana]], [[Santa Cruz]], [[Santa Mesa]] y Tondo.",Dividido el ciudad na seis mga distrito legislativo con dieciseis distritos geograficos Binondo Ermita Intramuros Malate Paco Pandacán Port_Area Quiapo Sampaloc San Andrés San Miguel San Nicolás Santa Ana Santa Cruz Santa Mesa y Tondo,35,41,44.76923076923077,0,41-0
0,"La palabra Mazamitla proviene del náhuatl, es la unión de los vocablos ""mazatl"" (venado), ""mitl "" (flecha) y ""tlan"" (lugar); su significado se ha interpretado de maneras diferentes: ""[[Lugar]] Donde se Cazan los Venados con Flechas""; """"[[Lugar]] de Flecheros Cazadores de Venados; y ""lugar Donde se Hacen Flechas para Cazar Venados"".",La palabra Mazamitla proviene del náhuatl es la unión de los vocablos mazatl mitl y tlan su significado se ha interpretado de maneras diferentes Lugar Donde se Cazan los Venados con Flechas Lugar de Flecheros Cazadores de Venados y lugar Donde se Hacen Flechas para Cazar Venados,47,41,44.76923076923077,0,41-0
1,"Israel no acepta las reclamaciones palestinas, y desde [[1967]], tras la Guerra de los Seis Días, considera la ciudad como un todo unificado y un mismo municipio, declarándola como su capital indivisible mediante la Ley de Jerusalén en 1980.",Israel no acepta las reclamaciones palestinas y desde tras la Guerra de los Seis Días considera la ciudad como un todo unificado y un mismo municipio declarándola como su capital indivisible mediante la Ley de Jerusalén en,37,41,44.76923076923077,0,41-0
2,"Aikido es [[arte marcial]] fundado por Morihei Ueshiba , cuyos propositos ay defender sin la intención de atacar y es solo la defensa puro, con una profunda base filosófica, na la que el atacante y el movimiento defensor redirige el momentum del el mismo oponente.",Aikido es arte_marcial fundado por Morihei Ueshiba cuyos propositos ay defender sin la intención de atacar y es solo la defensa puro con una profunda base filosófica na la que el atacante y el movimiento defensor redirige el momentum del el mismo oponente,43,41,44.76923076923077,0,41-0
3,"La profesionalidad en el deporte se convirtió en algo común conforme aumentaba la popularidad de los deportes y el número de aficionados que seguian [[las]] hazañas de los atletas profesionales a través de los medios de información, al tiempo que estos mismos podían disfrutar del deporte de forma mala.",La profesionalidad en el deporte se convirtió en algo común conforme aumentaba la popularidad de los deportes y el número de aficionados que seguian las hazañas de los atletas profesionales a través de los medios de información al tiempo que estos mismos podían disfrutar del deporte de forma mala,49,41,44.76923076923077,0,41-0
7,"El nombre del nacion ya original con Ruy López de Villalobos, el quien ya dale nombre con el maga islas del [[Samar]] y [[Leyte]] como ""Las Islas Filipinas"" después del nombre de Rey Felipe II del España cuando que el maga tiempo su expedicion no hay tiene buen éxito del año 1543.",El nombre del nacion ya original con Ruy López de Villalobos el quien ya dale nombre con el maga islas del Samar y Leyte como Las Islas Filipinas después del nombre de Rey Felipe II del España cuando que el maga tiempo su expedicion no hay tiene buen éxito del año,51,41,44.76923076923077,0,41-0
9,"Ucrania (en ucraniano ""Україна"" ""lugar fronterizo"") es un país de [[Europa]], el segundo más grande del continente, que limita con el Mar Negro al sur, la Federación Rusa al este, Bielorrusia al norte y [[Polonia]], [[Eslovaquia]], [[Hungría]], Rumania y [[Moldavia]] al oeste.",Ucrania es un país de Europa el segundo más grande del continente que limita con el Mar Negro al sur la Federación Rusa al este Bielorrusia al norte y Polonia Eslovaquia Hungría Rumania y Moldavia al oeste,37,41,44.76923076923077,0,41-0
10,"El [[track]] ""Hurt"", de este nuevo álbum, es el segundo sencillo, canción escrita por Christina y [[Linda Perry]], la cual se dice es una dedicación para el respectivo padre de ambas; sin embargo hurt no lleno las expectativas y se hundio rapidamente en las listas de popularidad.",El track Hurt de este nuevo álbum es el segundo sencillo canción escrita por Christina y Linda Perry la cual se dice es una dedicación para el respectivo padre de ambas sin embargo hurt no lleno las expectativas y se hundio rapidamente en las listas de popularidad,47,41,44.76923076923077,0,41-0
11,"Entre los siglos I y VII, el arte budista en [[Tailandia]] recibió las influencias principalmente del contacto directo con los comerciantes indios y de la expansión del reino Mon, llevando a la creación de piezas de arte hindú y budista inspirado de la tradición Gupta, con numerosas estatuas monumentales realizadas con gran virtuosismo.",Entre los siglos I y VII el arte budista en Tailandia recibió las influencias principalmente del contacto directo con los comerciantes indios y de la expansión del reino Mon llevando a la creación de piezas de arte hindú y budista inspirado de la tradición Gupta con numerosas estatuas monumentales realizadas con gran virtuosismo,53,41,44.76923076923077,1,41-1
12,"el 30 de marzo de [[1997]], Thomas Nichols, hermano menor   de la actriz Nichelle Nichols, fue descubierto muerto en su trailer con una nota que decía en parte: ""Me voy hacia la nave que va hacia el Hale-Bopp para estar con los que se fueron antes que yo""; usando gas propano para terminar con su vida.",el de marzo de Thomas Nichols hermano menor de la actriz Nichelle Nichols fue descubierto muerto en su trailer con una nota que decía en parte Me voy hacia la nave que va hacia el HaleBopp para estar con los que se fueron antes que yo usando gas propano para terminar con su vida,54,41,44.76923076923077,0,41-0
6,"En el [[2004]], emprendió el tour mundial llamado ""Re-Invention"", el cual presentó cincuenta y seis fechas en su calendario en los Estados Unidos y [[Europa]] se convirtió en la gira que más dinero recaudó del 2004, se estima fue un total de $125 millones de dólares.",En el emprendió el tour mundial llamado ReInvention el cual presentó cincuenta y seis fechas en su calendario en los Estados Unidos y Europa se convirtió en la gira que más dinero recaudó del se estima fue un total de millones de dólares,43,41,44.76923076923077,0,41-0
5,"Las dos grandes obras de la literatura india en [[sánscrito]] son los poemas épicos [[Ramayana]], que narra las proezas del [[avatar]] [[Rama]], séptima encarnación de [[Vishnu]], y [[Mahabharata]], que relata la gesta bélica de los Bharata y contiene el famoso texto ético-místico [[Bhagavad-gita]].",Las dos grandes obras de la literatura india en sánscrito son los poemas épicos Ramayana que narra las proezas del avatar Rama séptima encarnación de Vishnu y Mahabharata que relata la gesta bélica de los Bharata y contiene el famoso texto éticomístico Bhagavadgita,43,41,44.76923076923077,0,41-0
