,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
29,Saiens ia painimautim plenet blong yumi (Et) mo [[wol]].,Saiens ia painimautim plenet blong yumi mo wol,8,9,52.494714587737846,0,9-0
28,Park Chanyeol (1992 - ) em i wan man blong singsing blong [[Saot Koria]].,Park Chanyeol em i wan man blong singsing blong Saot_Koria,10,9,52.494714587737846,2,9-2
27,Fes Praem Minista blong Vanuatu hemi Father [[Walter Lini]].,Fes Praem Minista blong Vanuatu hemi Father Walter_Lini,8,9,52.494714587737846,0,9-0
26,Belize em i wan [[kaontri]] blong [[Sentrol Amerika]].,Belize em i wan kaontri blong Sentrol Amerika,8,9,52.494714587737846,0,9-0
25,Momoka Ariyasu (boen 1995) em i woman blong singsing blong [[Japan]].,Momoka Ariyasu em i woman blong singsing blong Japan,9,9,52.494714587737846,2,9-2
24,"Sandra Kay ""Sandy"" Duncan (boen 20 Februari 1946) em i akta blong [[Yunaeted Stet blong Amerika]].",Sandra Kay Sandy Duncan em i akta blong Yunaeted_Stet_blong_Amerika,9,9,52.494714587737846,1,9-1
23,"Kapital blong hem i [[Seoul]], populaesen blong hem i 9.8 milian.",Kapital blong hem i Seoul populaesen blong hem i milian,10,9,52.494714587737846,0,9-0
22,Thomas Cruise Mapother IV (boen 3 Julae 1962) em i akta blong [[Yunaeted Stet blong Amerika]].,Thomas Cruise Mapother IV em i akta blong Yunaeted_Stet_blong_Amerika,9,9,52.494714587737846,1,9-1
21,John Adams (1735 - 1826) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,John Adams i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,9,52.494714587737846,3,9-3
15,Shia Saide LaBeouf (boen 11 Jun 1986) em i akta blong [[Yunaeted Stet blong Amerika]].,Shia Saide LaBeouf em i akta blong Yunaeted_Stet_blong_Amerika,8,9,52.494714587737846,1,9-1
19,"Aien, o aean, em i bin wan elemen blong [[Kemistri]].",Aien o aean em i bin wan elemen blong Kemistri,10,9,52.494714587737846,0,9-0
13,"William Jefferson ""Bill"" Clinton (boen 1946) i hed blong stet blong [[Yunaeted Stet blong Amerika]].",William Jefferson Bill Clinton i hed blong stet blong Yunaeted_Stet_blong_Amerika,10,9,52.494714587737846,3,9-3
8,I gat fulup man long ol [[Wol]] hu oli Budisit.,I gat fulup man long ol Wol hu oli Budisit,10,9,52.494714587737846,0,9-0
0,Hem i bin transletem [[Baebol]] i kam long [[Inglis]].,Hem i bin transletem Baebol i kam long Inglis,9,9,52.494714587737846,0,9-0
1,Shiori Tamai (boen 1995) em i woman blong singsing blong [[Japan]].,Shiori Tamai em i woman blong singsing blong Japan,9,9,52.494714587737846,2,9-2
2,Eldred Gregory Peck (5 Epril 1916 – 12 Jun 2003) em i akta blong [[Yunaeted Stet blong Amerika]].,Eldred Gregory Peck em i akta blong Yunaeted_Stet_blong_Amerika,8,9,52.494714587737846,1,9-1
3,Natsumi Abe (boen 1981) em i woman blong singsing blong [[Japan]].,Natsumi Abe em i woman blong singsing blong Japan,9,9,52.494714587737846,2,9-2
4,Kurów i smol taon long saotis blong [[Polan]].,Kurów i smol taon long saotis blong Polan,8,9,52.494714587737846,0,9-0
12,Prince (7 Jun 1958 − 21 Epril 2016) em i bin wan man blong singsing blong [[Amerika]].,Prince em i bin wan man blong singsing blong Amerika,10,9,52.494714587737846,2,9-2
6,John Quincy Adams (11/7/1767 - 23/2/1848) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,John Quincy Adams i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,9,52.494714587737846,3,9-3
7,Ba Ria i stap smol taon blong [[Vietnam]].,Ba Ria i stap smol taon blong Vietnam,8,9,52.494714587737846,0,9-0
5,"Ale, skwisim melek blong [[kokonas]] igo long hem.",Ale skwisim melek blong kokonas igo long hem,8,9,52.494714587737846,0,9-0
11,be sipos i [[kam]] raef ol man oli laekem.,be sipos i kam raef ol man oli laekem,9,9,52.494714587737846,0,9-0
10,"John Joseph ""Jack"" Nicholson (boen 22 Epril 1937) i akta blong [[Yunaeted Stet blong Amerika]].",John Joseph Jack Nicholson i akta blong Yunaeted_Stet_blong_Amerika,8,9,52.494714587737846,1,9-1
9,Sayaka Akimoto (boen 1988) em i woman blong singsing blong [[Japan]].,Sayaka Akimoto em i woman blong singsing blong Japan,9,9,52.494714587737846,2,9-2
7,Megumi Murakami (boen 1992) em i woman blong singsing blong [[Japan]].,Megumi Murakami em i woman blong singsing blong Japan,9,5,51.879120879120876,1,5-1
2,Em i bin raetem tufala buk blong [[matematikis]] mo [[astronomi]].,Em i bin raetem tufala buk blong matematikis mo astronomi,10,5,51.879120879120876,2,5-2
3,"William Henry ""Bill"" Gates III (boen 28 Oktoba 1955) em i bisnesman blong [[Yunaeted Stet blong Amerika]].",William Henry Bill Gates III em i bisnesman blong Yunaeted_Stet_blong_Amerika,10,5,51.879120879120876,0,5-0
4,Wayne Elliot Knight (boen 7 Ogis 1955) em i akta blong [[Yunaeted Stet blong Amerika]].,Wayne Elliot Knight em i akta blong Yunaeted_Stet_blong_Amerika,8,5,51.879120879120876,0,5-0
5,Sophia Anna Bush (boen 8 Julae 1982) em i akta blong [[Yunaeted Stet blong Amerika]].,Sophia Anna Bush em i akta blong Yunaeted_Stet_blong_Amerika,8,5,51.879120879120876,0,5-0
6,"Long Julae 2015, populaesen blong [[Bulgaria]] i stap araon seven milien.",Long Julae populaesen blong Bulgaria i stap araon seven milien,10,5,51.879120879120876,2,5-2
8,Kiyoshi Kurosawa (boen 19 Julae 1955) em i muvi daerekta blong [[Japan]].,Kiyoshi Kurosawa em i muvi daerekta blong Japan,8,5,51.879120879120876,2,5-2
1,Zachary Taylor (1784 - 1850) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Zachary Taylor i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,5,51.879120879120876,0,5-0
9,Kevin Norwood Bacon (boen 8 Julae 1958) em i akta blong [[Yunaeted Stet blong Amerika]].,Kevin Norwood Bacon em i akta blong Yunaeted_Stet_blong_Amerika,8,5,51.879120879120876,0,5-0
10,Miori Ichikawa (boen 12 Februari 1994) em i bin woman blong singsing blong [[Japan]].,Miori Ichikawa em i bin woman blong singsing blong Japan,10,5,51.879120879120876,1,5-1
11,Momoko Tsugunaga (boen 6 Maj 1992) em i woman blong singsing blong [[Japan]].,Momoko Tsugunaga em i woman blong singsing blong Japan,9,5,51.879120879120876,1,5-1
12,Takashi Shimura (boen long 12 Maj 1905 – ded long 11 Februari 1982) em i bin akta blong [[Japan]].,Takashi Shimura em i bin akta blong Japan,8,5,51.879120879120876,2,5-2
13,"Long July 2009, populaesen blong [[Kentucky]] i stap araon 4,314,113.",Long July populaesen blong Kentucky i stap araon,8,5,51.879120879120876,2,5-2
0,"Julia Gillard, i woman blong politik blong [[Ostrelia]].",Julia Gillard i woman blong politik blong Ostrelia,8,5,51.879120879120876,2,5-2
40,Kanok Wongtangan i man blong politik blong [[Taelan]].,Kanok Wongtangan i man blong politik blong Taelan,8,4,50.79851930195664,2,4-2
41,Chisato Okai (boen 21 Jun 1994) i woman blong singsing blong [[Japan]].,Chisato Okai i woman blong singsing blong Japan,8,4,50.79851930195664,3,4-3
31,"Long July 2016, populaesen blong [[Colorado]] i stap araon 5,540,545.",Long July populaesen blong Colorado i stap araon,8,4,50.79851930195664,2,4-2
32,"Long July 2008, populaesen blong [[Tennessee]] i stap araon 6,214,888.",Long July populaesen blong Tennessee i stap araon,8,4,50.79851930195664,2,4-2
43,Alain Fabien Maurice Marcel Delon (boen 1935) i akta blong [[Franis]].,Alain Fabien Maurice Marcel Delon i akta blong Franis,9,4,50.79851930195664,2,4-2
26,Humphrey DeForest Bogart (25 Desemba 1899 – 14 Januware 1957) em i akta blong [[Yunaeted Stet blong Amerika]].,Humphrey DeForest Bogart em i akta blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
27,"Spiro Theodore ""Ted"" Agnew (9 Novemba 1918 – 17 Septemba 1996) em i politikis blong [[Yunaeted Stet blong Amerika]].",Spiro Theodore Ted Agnew em i politikis blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
28,"John Pierpont ""J. P."" Morgan (17 Epril 1837 – 31 Maj 1913) em i bisnesman blong [[Yunaeted Stet blong Amerika]].",John Pierpont J P Morgan em i bisnesman blong Yunaeted_Stet_blong_Amerika,10,4,50.79851930195664,1,4-1
29,Hem i bin transletem Niu Testeman i kam long [[Inglis]].,Hem i bin transletem Niu Testeman i kam long Inglis,10,4,50.79851930195664,2,4-2
30,"Michael Richard ""Mike"" Pence (boen 1959) i politikis blong [[Yunaeted Stet blong Amerika]].",Michael Richard Mike Pence i politikis blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
39,"Henri Heyart (boen long yia 1911 mo bin ded yia 2006), em i bin basketbol pleya blong [[Laksembog]].",Henri Heyart em i bin basketbol pleya blong Laksembog,9,4,50.79851930195664,2,4-2
38,"Momoko Bitō (bon long yia 1975), em i woman blong singsing blong [[Japan]].",Momoko Bitō em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
37,Wu Zetian (624 - 705) i hed blong stet blong [[Jaena]].,Wu Zetian i hed blong stet blong Jaena,8,4,50.79851930195664,2,4-2
36,"Long July 2009, populaesen blong [[Washington]] i stap araon 6,664,195.",Long July populaesen blong Washington i stap araon,8,4,50.79851930195664,2,4-2
35,Allen Kelsey Grammer (boen 21 Februari 1955) em i akta blong [[Yunaeted Stet blong Amerika]].,Allen Kelsey Grammer em i akta blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
34,Hem i stap klosap long [[Rasia]] (long is) mo [[Latvia]] (long saot).,Hem i stap klosap long Rasia mo Latvia,8,4,50.79851930195664,2,4-2
33,John Forbes Kerry (boen 11 Desemba 1943) em i politikis blong [[Yunaeted Stet blong Amerika]].,John Forbes Kerry em i politikis blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
42,Miyabi Natsuyaki (boen 1992) em i woman blong singsing blong [[Japan]].,Miyabi Natsuyaki em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
53,Nikaragwa em i wan [[kaontri]] blong [[Sentrol Amerika]].,Nikaragwa em i wan kaontri blong Sentrol Amerika,8,4,50.79851930195664,2,4-2
44,Emiko Shiratori (boen 16 Maj 1950) em i woman blong singsing blong [[Japan]].,Emiko Shiratori em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
54,Elizabeth Rosemond Taylor (27 Februari 1932 – 23 Maj 2011) em i akta blong [[Yunaeted Stet blong Amerika]].,Elizabeth Rosemond Taylor em i akta blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
61,Eri Kamei (boen 1988) em i woman blong singsing blong [[Japan]].,Eri Kamei em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
60,Ayako Faith Fujitani (boen 7 Desemba 1979) em i akta blong [[Japan]].,Ayako Faith Fujitani em i akta blong Japan,8,4,50.79851930195664,2,4-2
59,"Hafez em i bin bon long Shiraz, [[Iran]].",Hafez em i bin bon long Shiraz Iran,8,4,50.79851930195664,2,4-2
58,Courtney Michelle Love (boen 9 Julae 1964) em i woman blong singsing blong [[Yunaeted Stet blong Amerika]].,Courtney Michelle Love em i woman blong singsing blong Yunaeted_Stet_blong_Amerika,10,4,50.79851930195664,0,4-0
57,"The Carpenters, hem i wan miusik grup blong [[Yunaeted Stet blong Amerika]].",The Carpenters hem i wan miusik grup blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
56,Haruna Kojima (boen 1988) em i woman blong singsing blong [[Japan]].,Haruna Kojima em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
55,Da Lat i stap taon blong [[Vietnam]].,Da Lat i stap taon blong Vietnam,7,4,50.79851930195664,2,4-2
24,"Miki Nonaka (bon long yia 1999), em i woman blong singsing blong [[Japan]].",Miki Nonaka em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
45,"I blong hem i [[Montenegro]], Serbia, [[Not Masedonia]], Greece.",I blong hem i Montenegro Serbia Not Masedonia Greece,9,4,50.79851930195664,2,4-2
52,Saki Nakajima (boen 1994) em i woman blong singsing blong [[Japan]].,Saki Nakajima em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
51,Niwatthamrong Boonsongpaisan (boen 1948) i man blong politik blong [[Taelan]].,Niwatthamrong Boonsongpaisan i man blong politik blong Taelan,8,4,50.79851930195664,2,4-2
50,"Long July 2010, populaesen blong [[Saut Carolina]] i stap araon 4,625,384.",Long July populaesen blong Saut_Carolina i stap araon,8,4,50.79851930195664,2,4-2
49,Alabama i wan stet long saotis blong [[Yunaeted Stet blong Amerika]].,Alabama i wan stet long saotis blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
48,Phon Intharathat i man blong politik blong [[Taelan]].,Phon Intharathat i man blong politik blong Taelan,8,4,50.79851930195664,2,4-2
47,Hem i fas top tija blong yunivesiti long [[Jaena]].,Hem i fas top tija blong yunivesiti long Jaena,9,4,50.79851930195664,2,4-2
46,"Ramon Solsona i Sancho i bin bon long 1950, [[Barcelona]] (Catalonia, Spain).",Ramon Solsona i Sancho i bin bon long Barcelona,9,4,50.79851930195664,2,4-2
25,"Arnaud Jouan (bon 1993 long Saint-Jean-de-Braye long [[Franis]]), em i wan akta blong filem blong Monaco.",Arnaud Jouan em i wan akta blong filem blong Monaco,10,4,50.79851930195664,2,4-2
2,"Long July 2016, populaesen blong [[Iowa]] i stap araon 3,134,693.",Long July populaesen blong Iowa i stap araon,8,4,50.79851930195664,2,4-2
23,Nozomi Tsuji (boen 1987) em i woman blong singsing blong [[Japan]].,Nozomi Tsuji em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
11,Hillary Diane Rodham Clinton (boen 1947) i politikis blong [[Yunaeted Stet blong Amerika]].,Hillary Diane Rodham Clinton i politikis blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
0,Młoszowa i wan smol taon long saot blong [[Polan]].,Młoszowa i wan smol taon long saot blong Polan,9,4,50.79851930195664,2,4-2
1,Helmut Kohl (3 Epril 1930 - 16 Juni 2017) i hed blong stet blong [[Jemani]].,Helmut Kohl i hed blong stet blong Jemani,8,4,50.79851930195664,2,4-2
3,"Long Julae 2009, populaesen blong [[Vermont]] i stap araon 621,760.",Long Julae populaesen blong Vermont i stap araon,8,4,50.79851930195664,2,4-2
4,"Edward Leonard ""Ed"" O'Neill (boen 12 Epril 1946) em i akta blong [[Yunaeted Stet blong Amerika]].",Edward Leonard Ed ONeill em i akta blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
5,Yui Yokoyama (boen 8 Desemba 1992) em i woman blong singsing blong [[Japan]].,Yui Yokoyama em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
6,"Mizuki Fukumura (bon long yia 1996), em i woman blong singsing blong [[Japan]].",Mizuki Fukumura em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
8,Louis Armstrong (4 Ogis 1901 – 6 Julae 1971) em i bin man blong singsing blong [[Yunaeted Stet blong Amerika]].,Louis Armstrong em i bin man blong singsing blong Yunaeted_Stet_blong_Amerika,10,4,50.79851930195664,0,4-0
9,Nicolas Kim Coppola (boen 7 Januware 1964) em i akta blong [[Yunaeted Stet blong Amerika]].,Nicolas Kim Coppola em i akta blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
10,"Chisaki Morito (bon long yia 2000), em i woman blong singsing blong [[Japan]].",Chisaki Morito em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
7,"Carlos Ray ""Chuck"" Norris (boen 10 Maj 1940) em i akta blong [[Yunaeted Stet blong Amerika]].",Carlos Ray Chuck Norris em i akta blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
12,Haruna Ogata (boen 15 Februari 1999) em i woman blong singsing blong [[Japan]].,Haruna Ogata em i woman blong singsing blong Japan,9,4,50.79851930195664,3,4-3
17,Millard Fillmore (1800 - 1874) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Millard Fillmore i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,4,50.79851930195664,1,4-1
21,"Gwatemala, o Gatemala (toktok Spen: ""Guatemala""), hem i wan [[kaontri]] blong [[Sentrol Amerika]].",Gwatemala o Gatemala hem i wan kaontri blong Sentrol Amerika,10,4,50.79851930195664,2,4-2
13,Lyndon Baines Jonson (1908 - 1973) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Lyndon Baines Jonson i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
19,"Tommaso d'Aquino (boen 1225 long Aquino, daed 7 Marz 1275 long Fossanova) em i bin wan blong [[Filosofi]] [[Itali]].",Tommaso dAquino em i bin wan blong Filosofi Itali,9,4,50.79851930195664,2,4-2
18,G-Dragon (1994 - ) em i wan man blong singsing blong [[Saot Koria]].,GDragon em i wan man blong singsing blong Saot_Koria,9,4,50.79851930195664,3,4-3
20,"Ruth Elizabeth ""Bette"" Davis (5 Epril 1908 – 6 Oktoba 1989) em i akta blong [[Yunaeted Stet blong Amerika]].",Ruth Elizabeth Bette Davis em i akta blong Yunaeted_Stet_blong_Amerika,9,4,50.79851930195664,1,4-1
16,"Sung Jae-ki(Koria:성재기,china:成在基, September 11, 1967 - July 26, 2013) emi Human right activists, liberalism philosopher long [[Saot Koria]].",Sung Jaeki emi Human right activists liberalism philosopher long Saot_Koria,10,4,50.79851930195664,2,4-2
15,"I long [[Slovakia]], Ukraine, [[Romania]], Serbia, Croatia, [[Slovenia]], [[Ostria]].",I long Slovakia Ukraine Romania Serbia Croatia Slovenia Ostria,9,4,50.79851930195664,2,4-2
14,"Walter Elias ""Walt"" Disney (5 Desemba 1901 – 15 Desemba 1966) em i muvi daerekta blong [[Yunaeted Stet blong Amerika]].",Walter Elias Walt Disney em i muvi daerekta blong Yunaeted_Stet_blong_Amerika,10,4,50.79851930195664,1,4-1
22,Joahnnes Kepler (27 Disemba 1571 – 15 Novemba 1630) i bin wan man blong [[saens]] blong [[Jemani]].,Joahnnes Kepler i bin wan man blong saens blong Jemani,10,4,50.79851930195664,2,4-2
28,Anthony Wilford Brimley (boen 27 Septemba 1934) em i akta blong [[Yunaeted Stet blong Amerika]].,Anthony Wilford Brimley em i akta blong Yunaeted_Stet_blong_Amerika,8,6,50.46951219512195,3,6-3
20,Franklin Delano Roosevelt (1882 - 1945) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Franklin Delano Roosevelt i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,6,50.46951219512195,3,6-3
21,"Long July 2016, populaesen blong [[Arkansas]] i stap araon 2,988,248.",Long July populaesen blong Arkansas i stap araon,8,6,50.46951219512195,1,6-1
22,Minami Takahashi (boen 1991) em i woman blong singsing blong [[Japan]].,Minami Takahashi em i woman blong singsing blong Japan,9,6,50.46951219512195,0,6-0
23,"I long Hungary, [[Romania]], [[Bulgaria]], [[Not Masedonia]], [[Albania]], Bosnia & Herzegovina.",I long Hungary Romania Bulgaria Not Masedonia Albania Bosnia Herzegovina,10,6,50.46951219512195,2,6-2
24,Nicole Mary Kidman (boen 20 Jun 1967) em i akta blong [[Ostrelia]].,Nicole Mary Kidman em i akta blong Ostrelia,8,6,50.46951219512195,2,6-2
25,Daniel Dwight Tosh (boen 29 Mei 1975) em i akta blong [[Yunaeted Stet blong Amerika]].,Daniel Dwight Tosh em i akta blong Yunaeted_Stet_blong_Amerika,8,6,50.46951219512195,3,6-3
26,"Ayumi Ishida (bon long yia 1997), em i woman blong singsing blong [[Japan]].",Ayumi Ishida em i woman blong singsing blong Japan,9,6,50.46951219512195,0,6-0
27,"Long July 2016, populaesen blong [[Alaska]] i stap araon 741,894.",Long July populaesen blong Alaska i stap araon,8,6,50.46951219512195,1,6-1
38,"Long July 2010, populaesen blong [[Not Dakota]] i stap araon 672,591.",Long July populaesen blong Not_Dakota i stap araon,8,6,50.46951219512195,1,6-1
29,James Francis Cagney Jr. (17 Julae 1899 – 30 Maj 1986) em i akta blong [[Yunaeted Stet blong Amerika]].,James Francis Cagney Jr em i akta blong Yunaeted_Stet_blong_Amerika,9,6,50.46951219512195,3,6-3
30,William McKinley (1843 - 1901) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,William McKinley i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,6,50.46951219512195,3,6-3
31,"Long July 2010, populaesen blong [[New Jersey]] i stap araon 8,791,894.",Long July populaesen blong New_Jersey i stap araon,8,6,50.46951219512195,1,6-1
32,William Theodore Katt (boen 16 Februari 1951) em i akta blong [[Yunaeted Stet blong Amerika]].,William Theodore Katt em i akta blong Yunaeted_Stet_blong_Amerika,8,6,50.46951219512195,3,6-3
33,Ben Tre i stap smol taon blong [[Vietnam]].,Ben Tre i stap smol taon blong Vietnam,8,6,50.46951219512195,2,6-2
34,Wendy Son (boen 1993) em i woman blong singsing blong [[Saot Koria]].,Wendy Son em i woman blong singsing blong Saot_Koria,9,6,50.46951219512195,0,6-0
37,Andorra la Vella hem i kapital blong [[Andorra]].,Andorra la Vella hem i kapital blong Andorra,8,6,50.46951219512195,2,6-2
18,"Angela Merkel (Hamburg, 17 Juli 1954) i hed blong stet blong [[Jemani]].",Angela Merkel i hed blong stet blong Jemani,8,6,50.46951219512195,2,6-2
19,"Long July 2010, populaesen blong [[Niu Mexico]] i stap araon 2,059,179.",Long July populaesen blong Niu_Mexico i stap araon,8,6,50.46951219512195,1,6-1
7,"Long July 2009, populaesen blong [[Virginia]] i stap araon 7,882,590.",Long July populaesen blong Virginia i stap araon,8,6,50.46951219512195,1,6-1
17,Kanako Momota (boen 1994) em i woman blong singsing blong [[Japan]].,Kanako Momota em i woman blong singsing blong Japan,9,6,50.46951219512195,0,6-0
6,Momoka Akashi (boen 1981) em i woman blong singsing blong [[Japan]].,Momoka Akashi em i woman blong singsing blong Japan,9,6,50.46951219512195,0,6-0
40,José Bénazéraf (8 Januware 1922 – 1 Desemba 2012) em i direkta blong muvi blong [[Franis]].,José Bénazéraf em i direkta blong muvi blong Franis,9,6,50.46951219512195,2,6-2
0,"Man we hemi bin mekem Islam, nem blong hem [[Muhammed]].",Man we hemi bin mekem Islam nem blong hem Muhammed,10,6,50.46951219512195,2,6-2
1,"Christopher Andrew ""Chris"" Coons (boen 9 Septemba 1963) i politikis blong [[Yunaeted Stet blong Amerika]].",Christopher Andrew Chris Coons i politikis blong Yunaeted_Stet_blong_Amerika,8,6,50.46951219512195,3,6-3
