	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
31	Quantité/CTNs: 20-25MT ap fè chaje nan pa FCL esipyan 20'. (pou sèvi ak bwa palettes ou non)	Qté/CTNs: 20-25MT sera chargé dans par 20' container FCL. (pour utiliser des palettes en bois ou non) 	NicoleSmith4U 	627	485	False	0.3093884
32	1628 Timoun klasik van leve jwèt pale eten materyèl maron du otomatik 14cm	1628 Enfants classique liquidation jouet Vintage Tin Clockwork brun matière Robot 14cm 	Référence et l'éducation (2) 	295	592	False	0.36193836
33	Pifò jwèt flash komik jwe elektwonik	La plupart des jeux amusants flash jouent électronique 	À l’homme qui a conduit les Israélites lors de l’Exode ?	624	993	False	0.43859816
34	Seville	Cartuja 	Ce qui suit est un exemple de conversation qu’un Témoin de Jéhovah pourrait avoir avec une personne à qui il rend visite.	364	98	False	0.25993037
35	FIFA 16 Ekip piblisite pou dènye pyès dèlko andwad	FIFA 16 L'équipe ultime pièce générateur Android 	Turquie Wagon Industrie 	447	829	False	0.4386207
36	Se pa ti kontan mwen kontan dèske mwen kapab pale ak lòt moun de Jewova!”	Je suis vraiment heureuse de pouvoir aider les gens à connaître Jéhovah ! ”	Angle de vue H: 140 °, V: 140 ° MTBF 35000 heures 	469	642	False	0.29129076
37	Pase 3-pati CIA Egzamen an	Passez 3 parties CIA examen 	UN SERVICE JOYEUX	820	422	False	0.39630604
38	889 Lis chanèl sou kat satelit yo pou Amòs 4.0 W, Astra 4A (4.9(E)), Zwazo cho Eutelsat (13.0(E)), 36E Eutelsat	840 Liste des canaux sur quatre satellites pour Amos 4.0 W, Astra 4 a (4.9(E)), Eutelsat Hot Bird (13.0(E)), 36F Eutelsat 	suiveurs 	213	129	False	0.62736845
39	cPanel, platfòm la hosting nan chwa	cPanel, la plate-forme d'hébergement de choix 	Brandi Lyons 	487	945	False	0.5331913
40	Se pa yon mal si yon moun gen espwa moun li renmen an ap retounen vin jwenn Jewova.	Il n’y a rien de mal à espérer qu’un proche renoue avec Jéhovah.	Étude de marché mondial à écran intégré : l’Amérique du N... 	341	316	False	0.28800428
41	12 Ki sa ‘aksyon ki montre w gen atachman pou Bondye yo’ gen ladan yo?	12 Que sont les « actions marquées par l’attachement à Dieu (les actions qui montrent qu’on aime Jéhovah) » ?	En réponse aux milliers de demandes de renseignements et de demandes que nous recevons chaque année du Brésil, Greg Guthrie, Ph.D., Doyen émérite de la faculté d'informatique, doyen de la technologie universitaire et professeur en informatique, et directeur du programme d'informatique Elaine Guthrie se rendra à Sao Paulo, Curitiba, Belo Horizonte, Brasilia, Recife Rio de Janeiro De Mai 2 à mai 20, 2019 rencontrer des étudiants potentiels et les meilleures universités de chaque pays. 	50	477	False	0.3539071
42	COLFINANZAS, S.A.	D-FOUR, S.A. 	En effet, il y avait les Samaritains au nord, les Ammonites à l’est, les Arabes au sud et les Ashdodites à l’ouest.	606	357	False	0.46962523
43	Rivyè Libon an antre nan Repiblik Dominikèn epi li koule 5 kilomèt de fwontyè sou bò dwat la nan flèv Latibonit.[1]	La rivière Libon pénètre en République dominicaine et se jette à 5 kilomètres de la frontière en rive droite dans le fleuve Artibonite[1]. 	Quand leur espérance se réalisera, ces derniers ne seront plus des résidents temporaires dans un monde mauvais.	412	220	False	0.3800844
44	Mod Knight ALUCARD 2 ROUES tèt BALANS SCOOTER 6.5 POUS ak KONTWÒL WOUJ, MODÈL: CS-605C KOULÈ: WOUJ 1. Dekri teren scooter Alucard ak 6.5″ roues Knight stil se yon eklere, plan avanse solisyon ki founi moun kap itilize li an pèsonèl al machin ki baze sou dinamik voye...	"ALUCARD Chevalier Style 2 roues SCOOTER AUTO-ÉQUILIBRANT 6,5 POUCES AVEC TÉLÉCOMMANDE ROUGE, MODÈLE: CS-605C COULEUR: ROUGE 1. Description Le scooter Alucard avec roues de 6,5 ""style Knight est une solution intelligente, technologiquement avancée qui fournit à l'utilisateur un mouvement personnel basé sur équilibrage dynamique ... "	SYLVIE a gagné €52.00 	428	830	False	0.41189826
45	Peyi Lachin te MENNEN RGBw reskonsab manifaktirè, distribitè, faktori, konpayi - pwodwi - Shenzhen Hoion ekleraj co, Ltd	contrôleur wifi led RGBW Chine LED RGBw contrôleur fabricant, fournisseur, usine, entreprise - produits - Shenzhen Hoion Lighting Co., Ltd 	Badrinath 	803	508	False	0.5968573
46	Èske sitiyasyon sa yo pa ka fè n tonbe sou yon bagay ki ka eveye move dezi lakay nou e ki ka fè n pèdi fòs nan lit n ap mennen pou n rete pwòp la?	Nous arrive-​t-​il alors de tomber sur des choses qui éveillent en nous des désirs inconvenants et entravent notre lutte pour rester chastes ?	Livraison gratuite Coussin d'allaitement Moins de $80 	493	309	False	0.5970913
47	Lalwa Kris la mande pou nou gen yon lanmou sensè pou Bondye e li gen ladan l yon nouvo kòmandman : kretyen yo dwe gen lanmou youn pou lòt, yon lanmou ki pouse yo fè sakrifis.	La loi du Christ requiert un amour sincère pour Dieu et inclut un commandement nouveau : les chrétiens doivent éprouver les uns pour les autres un amour plein d’abnégation.	Dessins animés pour adultes en ligne - BD vidéo 1300: pas d'inscription 	527	194	False	0.20533872
48	Epitou, mwen te koupe cheve m, mwen te fè bab mwen e mwen te sispann abiye ak rad nwa sèlman.	Je me suis fait couper les cheveux, j’ai rasé ma barbe et j’ai arrêté de ne m’habiller qu’en noir.	avantage du produit 	491	471	False	0.49324453
49	Nou tout gen privilèj pou n anonse bon nouvèl la (Mat. 24:14; 28:19, 20).	Chacun de nous a l’honneur de proclamer la bonne nouvelle (Mat. 24:14 ; 28:19, 20).	Les Écritures grecques chrétiennes confirment-​elles la croyance en la vie éternelle sur la terre ?	528	638	False	0.35302007
50	Top 5 Pi bon Vil Pou Pase Nwèl	Haut 5 Meilleures villes pour passer Noël 	Il est rassurant de savoir que la Bible dit : “ Toi, ô Jéhovah, tu es bon et prêt à pardonner. ” — Psaume 86:5.	219	242	False	0.39192998
51	Lachin èrb Plant Powder Konpayi fabrikasyon - GMP faktori èrb Plant Powder - Xi'an Fengzu Byolojik Teknoloji co, Ltd	Chine Herbal Plant poudre fabricants - usine de plantes à base de plantes GMP poudre - Xi'an Fengzu biologique Technology Co., Ltd 	L'athée qui est venu à rien 	427	252	False	0.21397841
52	--Hotel Sistèm televizyon	Système de télévision --Hotel 	QUE RÉPONDRIEZ-​VOUS ?	463	217	False	0.41886032
53	409 OpenPLi 4.0 soti 09.06.2016 yo enstale sou kat memwa Wetek.Jwe	410 OpenPLi 4.0 De 09.06.2016 pour l'installation sur la carte mémoire Wetek.Play 	20W/30W/40W a mené la lumière de maïs avec MHL/HPS remplacement mur Pack 	139	206	False	0.29947472
54	Moun ki te ekri sòm sa a te ankouraje Izrayelit yo pou y al vizite Jerizalèm.	Le psalmiste encourageait ici les Israélites à regarder Jérusalem de plus près.	HighReach TWC série couple wernch calibrateur est un des dispositifs d'étalonnage pour tester les outils de couple de 0,2 nm jusqu'à 3000 n.m. Il peut transmettre les données à l'ordinateur à gérer intelligemment, et il nous donne le rapport d'étalonnage. 	645	150	False	0.27321577
55	Pafè	suiveurs 	Disque : fonte/Ductile Iron/ALB/CF8M/CF8 	129	58	False	0.60569644
56	Chape pè, pou granmoun kap pou pi devan pou Happy Halloween sensual.	Scary escapades, pour les adultes qui attendent le bonheur de Halloween. 	Existe-​t-​il une source fiable en mesure de nous donner des réponses à nos questions ?	80	974	False	0.26065826
57	ENFÒMASYON DEMANN	Demander un échantillon 	Les Africains qui accompagna le Cacique Henry ont formé l'armée. Ils sont venus sur l'île depuis 1517 à Hispaniola. 	386	835	False	0.42209208
58	Jaden Zouti Long manch Leaf Plastik Ranmase	Outils de jardin à long manche Rake feuille en plastique 	Lentille claire 	62	920	False	0.21978831
59	2 Apot Pyè te ankouraje tout moun pou yo “gen yon gwo anvi pou lèt san melanj ki nan pawòl la”. (1 Pyè 2:2.)	2 L’apôtre Pierre nous encourage tous à avoir « un ardent désir pour le lait non frelaté de la parole » (1 Pierre 2:2).	Voici le commentaire qu’on trouve à la page 2 de chaque édition de La Tour de Garde : “ Ce périodique [...] s’attache à consoler tous les humains par cette bonne nouvelle : le Royaume de Dieu, qui est un gouvernement réel au ciel, supprimera bientôt toute méchanceté et transformera la terre en un paradis.	322	611	False	0.1935916
60	Ki moun ki nan riske pou yo contractantes TO?	Qui est à risque de contracter la TB ? 	Au moment voulu, “ Jéhovah des armées ” ébranlera “ les cieux, et la terre, et la mer, et le sol ferme ”, cette secousse entraînant la disparition de l’ensemble de l’actuel système de choses méchant. — Hébreux 12:26, 27.	583	647	False	0.22156358
61	Désinord Jean etidye Prètriz la nan seminè Cazeau kote li swiv sik filozofi a epi nan seminè Turgeau pou sik teyoloji a.	Désinord Jean effectue ses études en vue du sacerdoce d'abord au séminaire de Cazeau où il suit le cycle de philosophie puis au séminaire de Turgeau pour le cycle de théologie. 	Selon le sondage, le modèle actuel sera placé sur le site. 	475	91	False	0.4258747
62	Jwèt chans	Hex Guerre 	Disque : fonte/Ductile Iron/ALB/CF8M/CF8 	226	58	False	0.4419496
63	TPS oswa DED ou expiration? Aprann sou chwa ou. Li plis	Votre TPS ou DED arrive à expiration? Découvrez vos options. Lire la suite 	cloisons pliantes verticales est une partition de la salle de conception bien .Avec des caractéristiques de preuve sonore, endroit pratique à part, et en regardant bien en apparence, ignifuge, facile à nettoyer et ainsi de suite. Dailail Type d'information: pliant /...Plus 	424	681	False	0.27738464
64	Jewova kite yon bèl egzanp pou nou nan sans sa a. Labib di: “Li pa lwen okenn nan nou.” ​(Tra. 17:27).	Jéhovah nous donne l’exemple : « Il [n’est] pas loin de chacun de nous » (Actes 17:27).	Incontestablement, les chrétiens goûtent un ‘ amour (agapê) sans hypocrisie ’.	933	841	False	0.46523488
65	Detèminasyon nan apwòch prevantif pou amelyore pèfòmans nou lè nou pase pwosesis biznis nou yo atravè pwosesis evalyasyon endepandan,	Déterminer des approches préventives pour améliorer notre performance en faisant passer nos processus d'affaires à travers le processus d'auto-évaluation, 	Comment cela ?	120	696	False	0.45634425
66	Klike sou yo wè lis laLuxury eskòt kounye a disponib nan Tarragona, GFE sèvis eskòt ak nivo ki wo.	Cliquez pour voir la liste des escortes de luxe actuellement disponible à Tarragone, services d'escorte GFE avec un niveau élevé. 	Le psalmiste encourageait ici les Israélites à regarder Jérusalem de plus près.	162	645	False	0.22382998
67	Hot Tags: G24-2pins & 4pins UL dlc 19w dirije mayi lanp soutèren twous kache HPS, manifaktirè, Swèd, faktori, wholesale	Hot Tags: G24-2pins & 4pins ul dlc 19w a conduit des kits de rénovation de lamelles de maïs cachés hps, fabricants, fournisseurs, usine, commerce de gros 	Je me suis fait couper les cheveux, j’ai rasé ma barbe et j’ai arrêté de ne m’habiller qu’en noir.	486	491	False	0.38432932
68	Pou w ka jwenn plis enfòmasyon sou pwen sa a, gade chapit 1 nan liv Ki sa Labib anseye toutbonvre? a. Se Temwen Jewova ki pibliye liv sa a.	Pour plus de détails, voir le chapitre 1 du livre Qu’enseigne réellement la Bible ? publié par les Témoins de Jéhovah.	Activité de possession conçue pour développer la vitesse de jeu et le tempo. Se concentre également sur efficacement ... 	747	987	False	0.044810057
69	Sa ap montre w te jwenn fòs pou w pa aji menm jan ak monn Satan an.	Ça prouve qu’on a la force de marcher à contre-courant du monde de Satan.	Si vous cherchez pour certification de haute qualité CE best et nouveau mode bio microcourants machine de machine de microcourants bio professionnels, micro poil actuel, microcourant pour le corps et le visage, micro actuel dans les équipements de beauté multifonctionnel, micro actuel facial serrer le système, le fabricant de machine levage bio microcourants visage et usine, s'il vous plaît n'hésitez pas à contacter Menobeauty. 	156	557	False	0.22598433
70	Mèsi pou ankèt la. Nou se asye pur manifakti bijou ak grosist, se konsa MOQ nou an, se usd 300, 3 KONPITÈ DEZYÈM MEN pou chak konsepsyon pou chak gwosè. Men, si ou reyèlman bezwen echantiyon teste, ou ka bay lòd pou usd 100 omwen, pri a anbake se sou USD 30 pou 1 kg. Wish nou ka bati pi bon biznis ak zanmi. Salitasyon Bella	Merci pour l'enquête. Nous sommes fabricant de bijoux en acier inoxydable et le grossiste, notre MOQ est de USD 300, 3 pièces par dessin par taille. Mais si vous avez vraiment besoin de tester l' échantillon, vous pouvez commander 100 USD au moins, le coût d'expédition est d' environ 30 USD pour 1 kg. Je souhaite que nous pouvons construire de meilleures affaires et de l' amitié. Meilleures salutations Bella 	De quelle obligation la connaissance anticipée des actions de Jéhovah s’accompagne-​t-​elle ?	849	121	False	0.44453847
71	Pou w jwenn plis enfòmasyon konsènan Wayòm Bondye a e konsènan sa li pral akonpli, gade nan liv Ki sa Labib anseye toutbonvre ? a, paj 76-85. Se Temwen Jewova ki pibliye liv sa a.	Vous trouverez davantage de renseignements sur le Royaume de Dieu et sur ce qu’il accomplira aux pages 76-85 du livre Qu’enseigne réellement la Bible ? publié par les Témoins de Jéhovah.	Ruth a-​t-​elle été bénie par Dieu ?	426	174	False	0.24452305
72	Hot Tags: polye sifas SMELTING tengstèn ègzibisyon pou vann, Lachin, manifaktirè, Swèd, faktori, konpayi, wholesale, pwodwi	Hot Tags: surface polie fondant pur creuset de tungstène à vendre, Chine, fabricants, fournisseurs, usine, entreprise, vente en gros, produits 	11 Laquelle de ces deux sphères d’activités chrétiennes est la plus importante ?	243	388	False	0.32654262
73	Apot Pòl te di yon pawòl ki sanble ak pawòl sa a lè l te di: “Si ènmi w grangou, ba l manje, si l swaf, ba l yon bagay pou l bwè.” ​(Wom. 12:20; Pwo. 25:21).	L’apôtre Paul a exprimé une idée semblable : « Si ton ennemi a faim, donne-​lui à manger ; s’il a soif, donne-​lui à boire » (Rom. 12:20 ; Prov. 25:21).	★★★ Corps en aluminium moulé sous pression, performance extrême ★★★ 	448	676	False	0.7103152
74	Kòmantè sou CPU-Z	Commentaires sur CPU-Z: 	En même temps, demandons-​nous comment nous pouvons manifester du courage pour agir.	232	946	False	0.5995822
75	(Tra. 9:31.)	Le récit ajoute : “ Comme elle marchait dans la crainte de Jéhovah et dans la consolation de l’esprit saint, elle continuait à se multiplier. ” (Actes 9:31).	Édition d’étude	831	821	False	0.6764338
76	Kadyològ Robert Atkins la devlope rejim sa a nan 70 an nan Amerik la. Li reprezante fòm ki pi radikal nan yon rejim alimantè ki gen anpil grès ak gwo pwoteyin. Nan yon sekans kat etap, yon rezèv limite nan idrat kabòn reglemante, pandan ke an menm tan, konsomasyon nan vyann, pwason, ze ak fwomaj ka san limit. Enpòtans nan fwi, legim ak fib pa bay ase konsiderasyon nan rejim alimantè sa a.	Le cardiologue Robert Atkins a développé ce régime dans les années 70 en Amérique. Il représente la forme la plus radicale d'un régime riche en graisses et en protéines: en quatre étapes, une quantité limitée de glucides est régulée, tandis que la consommation de viande, de poisson, d'œufs et de fromage peut être maîtrisée. L'importance des fruits, des légumes et des fibres n'est pas suffisamment prise en compte dans ce régime. 	• Tremblements de terre de grande amplitude ;	270	753	False	0.39471388
77	sou/sou sistèm solè galri	marche/arrêt système solaire grille 	Jouer gratuitement ben10 2016 Jeu Cannonbolt Smash Online gratuitement. Partager ben10 2016 Jeu Cannonbolt Smash à votre facebook. 	554	699	False	0.80219734
78	Men, pa sa tout, paske gras rezo nou, ou ka tou vin yon personne jodi a pou lòt pwensipal te desann platfòm ta fè bagay : YouTube, Twitter, TikTok, Spotify, Bay sakad, LinkedIn e menm Dailymotion. Avek PremBoost, nou menm pran swen referencing entenet.	Mais ce n'est pas tout, car grâce à notre réseau, vous pouvez aussi devenir un influenceur dès aujourd’hui pour les autres principale plateformes tels que : Youtube, Twitter, TikTok, Spotify, Twitch, Linkedin et même Dailymotion. Avec PremBoost, nous nous occupons même de votre référencement web. 	L’article suivant l’expliquera.	925	323	False	0.30104125
79	"< start=""45.111"" dur=""2.002""> Soti nan zanmi. % >"	"< start=""45.111"" dur=""2.002""> DES AMIS. % > "	suiveurs 	338	129	False	0.4901688
80	Pa egzanp, gen moun ki ka limite nan sa yo ka fè nan travay preche bon nouvèl la akoz yo aje oubyen yo gen yon maladi k ap febli yo.	Par exemple, un âge avancé ou une maladie qui affaiblit peut limiter la participation de certains à l’œuvre de prédication.	Ce sage conseil de Jésus, « Ne vous inquiétez jamais », peut nous sembler impossible à appliquer.	284	10	False	0.5595331
81	Faktori-Dirèkteman pou pri-EN20345-2004-S3-Standard-1	Usine directement-Prix-EN20345-2004-S3-Standard-1 	Bienvenue à acheter, ou de signaux brouilleurs GSM bon marchés en gros Shengda Shiji Co., Ltd, qui est l’une de l’ACMD célèbre bloquants, bloqueurs de signal, bloqueurs de GSM, brouilleurs de signal mobile téléphone cellulaire fournisseurs de bloqueurs en Chine. 	158	784	False	0.5580225
82	Lè nou nan sitiyasyon konsa, nou ka twouve li difisil pou nou ‘ founi moun pa nou yo sa yo bezwen ’.	Si c’est notre cas, peut-être avons-​nous du mal à ‘ pourvoir aux besoins des nôtres ’.	Haute marche sous le plancher de l'étage 2 SP 	89	542	False	0.11491954
83	Premye kote nou t al sèvi nan peyi a se nan kapital la, Kito, ki te a anviwon 2 850 mèt sou mòn Lèzann.	Des souvenirs éblouissants	Posté le 25 mai, 2016 par ttadmin 	311	866	False	3.5762787e-07
84	Anpil moun marye rann yo kont maryaj yo amelyore lè yo rezève yon tan fiks chak semèn pou yo li Labib ansanm e pou yo etidye l.	De nombreux couples font le constat suivant : quand ils prévoient du temps chaque semaine pour lire et étudier la Bible ensemble, leurs liens se resserrent.	PlanoPhuket Banyan Tree s’ouvre 	999	655	False	0.6921334
