	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
10	TAIM yu harim dispela tok “stretim,” yu tingim wanem samting?	WHAT comes to mind when you hear the word “discipline”?	Suppose he then claimed that he did not fully understand what he was doing at the time of his baptism and said that his baptism was not truly a valid one.	448	570	False	1
11	(Matyu 24:44) Paslain long dispela, Jisas i bin tokim ol disaipel long painim Kingdom pastaim, na em i mekim dispela tok lukaut: “Yupela tu i mas redi. Pikinini Bilong Man bai i kam long wanpela taim yupela i no ting em bai i kam.”	(Matthew 24:44) Earlier, when urging his disciples to seek continually the Kingdom, Jesus cautioned: “Keep ready, because at an hour that you do not think likely the Son of man is coming.”	That same year the cancer returned, and she learned that she had only weeks to live.	891	126	False	1
12	Paslain liklik long mipela i go, mipela i bung na toktok long olsem wanem mipela bai autim gutnius bilong Kingdom Bilong God long ol dispela longwe ples.	Shortly before setting off, our group met to discuss how to present the good news of God’s Kingdom in an outback setting.	It should be noted that circumstances and customs vary greatly from country to country and from culture to culture.	981	493	False	1
13	Planti Juda long nau i save tingim Pasova long Nisan 15. Ol i ting dispela tok long Kisim Bek 12:6 i makim dispela det.	Most Jews today keep the Passover on Nisan 15, believing that the command at Exodus 12:6 points to that date.	When we take a courageous stand before a judge, what message are we, in effect, delivering?	388	180	False	1
14	Sapos dispela samting i bin painim yu, yu no ken bel hevi.	If that is true in your case, take heart.	My grandfather and father lived in an unfinished house in Cotiujeni, a peasant village in the northern part of what is now Moldova.	960	118	False	1
15	Yumi mas save long bekim bilong dispela askim, long wanem, yumi laik mekim ol samting i stret wantaim wok bilong holi spirit.	We need to know, for we want to work in harmony with the spirit.	It is also unacceptable if it endangers one’s life or health, if it causes economic hardship or discouragement, or if it causes others to stumble.	430	73	False	1
16	(Jon 4:​35-​38) Yumi insait long kain wok olsem bilong bungim kaikai bilong gaden, olsem na i gutpela sapos yumi skelim amamas bilong ol Kristen bilong pastaim em ol i insait long wankain wok.	(John 4:35-38) Since we are participating in such harvesting activity, it will be encouraging to examine the joy of the early Christian harvest workers.	What girls say: “I can’t read minds.	228	144	False	1
17	Ating bai yu tok ol i mas skul, tasol yu mas skelim wanem samting i stret long mekim long kantri bilong yu.	Doubtless you will conclude that they should, although much will depend on what is practical in your country.	[Picture Credit Line on page 24]	963	685	False	1
18	[Piksa long pes 8, 9]	[Picture on page 8, 9]	How can we show that our forgiveness is genuine?	22	20	False	1
19	Yes, gutpela samting bai kamap taim yumi bihainim tok bilong God long olgeta samting yumi mekim.—Snd. 3:5, 6; 28:26.	Yes, when we give attention to God in all our ways, we can have the best outcome.​—Prov. 3:5, 6; 28:26.	Consequently, more and more, death has moved from the home to the hospital.	610	271	False	1
20	Sampela taim Jehova i save kisim bek lain bilong em long ol man i mekim nogut long ol​—⁠ating em bai mekim wok long ol jas i gat stretpela pasin, o em bai senisim ol man i gat hatpela pasin na makim ol man i gat gutpela tingting, o em bai givim strong long ol man i save lotuim em long sanap strong na karim hevi.​—⁠1 Korin 10:⁠13.	Jehovah may at times deliver his people from persecution​—perhaps by raising up fair-minded judges, by replacing hostile officials with reasonable ones, or by imparting to his worshippers the strength to endure.​—1 Corinthians 10:13.	It says: “Let wives be in subjection to their husbands as to the Lord, because a husband is head of his wife just as the Christ is head of the congregation, he being a savior of this body.”	558	862	False	1
21	Nogat. Sin i no inap pulim God, na God i no save pulim man long mekim sin.”	For with evil things God cannot be tried nor does he himself try anyone.”	If you desire Jehovah’s blessing, “keep listening” to his voice.	318	877	False	1
22	Em i mas lukautim gut dispela bodi i bin sot tru long kaikai, bambai skin i ken kamap gutpela gen.	Special care is needed to remedy the effects of starvation on the body.	Human rights legislation has helped to break down some class barriers.	654	939	False	1
23	Ol narapela papamama em pikinini bilong ol i bin i gat kensa, ol tu inap mekim gut bel bilong papamama.	Much comfort can also be given by other parents of children who have had cancer.	(Psalm 104:15; 1 Timothy 5:23) However, heavy drinking and drunkenness are wrong in God’s eyes.	182	893	False	1
24	Dispela ol tok i sutim tru bel bilong em, na long dispela de stret em i kirap stadi long Baibel wantaim tupela Witnes.	It touched her heart, and she began studying the Bible with the Witnesses that very day.	Jesus said: “You received free, give free.”​—Matthew 10:8.	774	845	False	1
25	“Gutpela man i ken sori long mi na mekim save long mi na krosim mi.”—Song 141:5.	“Should the righteous one strike me [with reproof], it would be an act of loyal love.”​—Psalm 141:5.	2 Picture the setting, as described in the Bible: “It came about many days after Jehovah had given Israel rest from all their enemies all around, when Joshua was old and advanced in days, that Joshua proceeded to call all Israel, its older men and its heads and its judges and its officers, and to say to them: ‘As for me, I have grown old, I have advanced in days.’”​—Joshua 23:1, 2.	406	880	False	1
26	Long ol dispela bung yumi kisim save long ol truim bilong ol tok profet bilong Baibel, na ol gutpela tok i skulim yumi long bihainim ol stiatok bilong Baibel long olgeta samting yumi save mekim.	At these gatherings, information on the fulfillment of Bible prophecies is dispensed, and timely direction on how to apply Bible principles in daily life is given.	(Acts 8:5, 14-17) How Philip himself as well as those he had converted must have been encouraged by this support from the governing body!	597	605	False	1
27	Yu bin amamas long ritim ol tok bilong ol nupela Wastaua?	Have you appreciated reading the recent issues of The Watchtower?	“While the traditional infernal imagery still attracts a following,” states the aforementioned magazine, “modern visions of eternal perdition as a particularly unpleasant solitary confinement are beginning to emerge, suggesting that hell may not be so hot after all.”	423	841	False	1
28	Ol inap pait strong long tupela wing bilong ol long rausim ol birua.	With their wings they can deliver powerful blows against predators.	It is also unacceptable if it endangers one’s life or health, if it causes economic hardship or discouragement, or if it causes others to stumble.	572	73	False	1
29	2 Nau bai yumi skelim samting i bin kamap long taim bilong tupela profet Hibru, Hagai na Sekaraia.	2 Let us consider a situation that existed back in the days of the Hebrew prophets Haggai and Zechariah.	(King James Version) “No other version appears to have exhibited this fine feature with such fulness and frequency,” said Thomson regarding the New World Translation.	39	471	False	1
30	8 Hau bai yu save olsem yu laikim tru ol lo bilong God o nogat?	8 How can you know whether you truly love God’s laws?	“I firmly believe that Jehovah’s way is the best way to live.”​—Karen, Canada.	872	69	False	1
31	Long laspela nait bilong Jisas long dispela graun, em i bin kolim dispela kontrak, tasol long dispela taim, nupela kontrak i no kirap yet long mekim wok.	Not when Jesus made reference to it on his last night on earth.	When this happens, be quick to make amends​—to make peace.	679	206	False	1
32	Ol ves i stap klostu i soim olsem Jems i tingim ol hetman, o ol tisa bilong kongrigesen. (Jem.	The context indicates that James had first in mind the older men, or “teachers,” of the congregation.	[Picture on page 3]	53	529	False	1
33	Yumi mas mekim wanem bambai yumi inap kisim dispela presen?	How can we gain that reward?	Just one drop of your blood contains hundreds of millions of such cells.	518	733	False	1
34	Ol i painim kwik wanpela hap graun, na planti handet volantia i helpim dispela wok, olsem na ol i pinisim wok bilong sanapim nupela Haus Kingdom insait long sotpela hap taim tasol.	Land was quickly obtained, and thanks to the help of hundreds of volunteers, a new Kingdom Hall was completed in a short period of time.	(Gen. 15:13; Acts 7:6) Those “400 years” of affliction evidently began in 1913 B.C.E. when Ishmael mocked Isaac at the time of his being weaned, and they ended when the Israelites made their exodus out of Egypt in 1513 B.C.E.	486	369	False	1
35	Olsem wanem yu inap daunim tingting bilong belhat na kros yu holim long papa bilong yu?	How, then, can you deal with the anger and resentment that you might feel toward your father?	(2 Tim. 3:16) As you made spiritual progress, you likely gained a deeper appreciation of the fact that ‘the Father in heaven gives holy spirit to those asking him,’ including to you.	627	941	False	1
36	Bilong kisim sampela save moa, lukim sapta 10 bilong dispela buk, Tru Tru Baibel i Tok Wanem?, em ol Witnes Bilong Jehova i wokim	For more information, see chapter 10 of this book, What Does the Bible Really Teach?, published by Jehovah’s Witnesses	Jesus said: “You received free, give free.”​—Matthew 10:8.	830	845	False	1
37	Mi no hambak long ol dispela bilip; tasol mi ritim ol dispela buk inap 11-pela yia i go pinis, na long olgeta de mi tenkyu long God long soim kain lait olsem long mi na mekim gut bel bilong mi long rot bilong wanpela wok em Baibel Holi i stap olsem strongpela as tru bilong en.”	I do not parade doctrine; but I read those books eleven years ago, and I thank God every day for putting before me such light and such consolation by means of a work that is entirely and solidly founded on the Holy Scriptures.”	Practical training.	453	253	False	1
38	Tasol man i mas pilim dispela pasin long bel.​—⁠1 Pita 1:⁠22.	A·gaʹpe, however, is not without feeling but can be warm and intense.​—1 Peter 1:22.	9 Jesus’ shed blood validates the new covenant.	563	730	False	1
39	Ol tok i stap long dispela song inap makim wanpela taim nogut i painim Devit taim pikinini man bilong em, Apsalom, i laik kisim wok king bilong em.​—⁠2 Sml. 15:​6, 13, 14.	The circumstances mentioned in this psalm may relate to the stressful time of David’s life when his son Absalom was trying to usurp the throne.​—2 Sam. 15:6, 13, 14.	(Judg. 13:24, 25) Samson was empowered to perform deeds of astonishing, incomparable strength.	509	656	False	1
40	Na tingting bilong mi i no paul nabaut na mi ting mi lukim ol kain kain samting, nau tingting na skin bilong mi i kamap gutpela.	I no longer have hallucinations, and my mental and physical health have improved.	The priest said: “They were all so stupid that they gave the same answer: ‘The good news of the Kingdom.’”	957	859	False	1
41	17 Tingim samting i bin painim aposel Pita.	17 Consider an experience of the apostle Peter.	You do not fling it with such force that you injure your partner.	692	417	False	1
42	Yu luksave long as na ol Israel i no ken kaikai blut?	Did you notice why the Israelites were not to consume blood?	8 How can you know whether you truly love God’s laws?	76	872	False	1
43	Nem bilong em husat? Yu gat wanem save long Jisas Krais?’	What do you know about Jesus Christ?’	13 Children are to be obedient to their parents.	646	786	False	1
44	Inap mi kam bek long neks wik na soim yu i gat wanem as na yumi ken bilip tru olsem klostu nau God bai pinisim olgeta pen na hevi?*	May I come back next week and show you why we can be sure that God will soon end all suffering?*	Who has created these things?	749	507	False	1
45	Yu luksave long risen na ol dispela samting i kamap?	With the ride of the horsemen, world conditions continue to worsen (See paragraphs 4, 5)	(Proverbs 3:27) Yes, by this simple gesture, we can benefit ourselves and others.	839	975	False	1
46	Olsem na yumi inap bilip tru olsem Baibel i gutpela long helpim yumi.	We can, therefore, have full confidence in the Bible’s value.	[Picture Credit Line on page 24]	374	685	False	1
47	Ol tok giaman bilong em i mekim na planti hevi na indai i painim ol man.​​—⁠Stat 3:​4, 5; Jon 8:44; Rom 5:⁠12.	His lies plunged humanity into misery and death.—Genesis 3:4, 5; John 8:44; Romans 5:12.	Why should we take to heart Jesus’ admonition to “keep ready”?	836	601	False	1
48	Yu yet inap mekim disisen.	You have a choice.	(Philippians 1:10) Consider simplifying your life, perhaps by reducing expenses or time spent at work.​—Luke 21:34, 35.	245	302	False	1
49	9 Dispela program i kamapim planti gutpela samting.	9 The results of this training program were outstanding.	WHAT comes to mind when you hear the word “discipline”?	407	448	False	1
50	(Mak 3:9; 4:1; Luk 5:​1-3) Wanpela taim “bikpela lain manmeri” i stap wantaim em inap sampela de, na ol i no gat kaikai.​​—⁠Mak 8:​1, 2.	(Mark 3:9; 4:1; Luke 5:1-3) On one occasion, “a big crowd” stayed with him for days, even going without eating.​—Mark 8:1, 2.	After reading the brochure and conferring with their own legal or tax advisers, many have been able to help support our religious and humanitarian activities worldwide and maximize their tax benefits while doing so.	683	667	False	1
51	[Ol Piksa long pes 8, 9]	[Pictures on page 8, 9]	Those who support the Kingdom arrangement through Christ, the Son of the living God, will live to enjoy eternal blessings.	644	14	False	1
52	I gat wanem as na yumi ken bilip olsem ol man i dai pinis bai kirap bek?	Why can we hope in the resurrection?	In war, people do terrible things.	171	345	False	1
53	Laip StoriAmamas Long Tok i Tru Bilong Baibel Maski Mi No Gat Han 13	Life StoryEmbracing Bible Truth Without Hands and Arms 13	Luke 7:11-15	810	816	False	1
54	Olsem na bihain Jisas i tokim ol disaipel, sapos man i givim bel tumas long ol mani kago samting bilong dispela graun, em bai hatwok long kisim laip i stap oltaim.	Jesus thereafter emphasized to his disciples that excessive attachment to this world’s goods gets in the way of attaining salvation.	When Philip the evangelizer preached about Christ to the Samaritans, he received the full backing of those on the governing body.	290	553	False	1
55	(Neh. 1:​3, 4) God i harim beten bilong Nehemia. King Artaserksis i larim em i go long Jerusalem na wokim gen banis bilong en. (Neh.	(Neh. 1:3, 4) Nehemiah’s prayers were answered beyond his expectations when King Artaxerxes allowed him to go to Jerusalem to rebuild its wall.	With Aileen in 1947	997	49	False	1
56	(Rut 3:​1-​13) Rut i no wanpela yangpela pikinini; em i meri wanpis, man bilong em i dai pinis, olsem na em i bikpela meri inap long em i ken marit.	(Ruth 3:1-13) Of course, Ruth was no child; she was a widow, obviously old enough to marry.	Subsequently, about 5,000 brothers were integrated into the organization.	903	882	False	1
57	Tasol bihain, dispela samting i senis.	This eventually changed.	Many things can cause people to lose what faith they may have.	581	655	False	1
58	Harold, em yumi stori pinis long em, em i bin amamas long mekim wok long Betel inap 56 yia.	Harold, mentioned earlier, has enjoyed over 56 years in Bethel service.	It is also unacceptable if it endangers one’s life or health, if it causes economic hardship or discouragement, or if it causes others to stumble.	31	73	False	1
59	Mipela i senisim sampela nem.	Names have been changed.	To my surprise, the youth came right up to me and said: “Forgive me for what happened last night.	911	83	False	1
60	Gutpela Taim Bai Kamap? 8/1	Why Pilate Fearful That Jesus “Made Himself God’s Son,” 6/1	We feel that this helped to direct our children toward making the truth their own.	548	495	False	1
61	[Piksa long pes 23]	[Picture on page 23]	As I look back over 67 years of serving Jehovah, I am thankful for the rich blessings I have received.	955	974	False	1
62	Stretpela man Devit na ol gutpela pikinini bilong Kora ol tu i bin mekim ol wankain tok olsem Jop.​​—Song 10:1; 44:24.	Similar statements were made by righteous David and by the faithful sons of Korah.​—Psalm 10:1; 44:24.	And, again, a different scripture says: ‘They will look to the One whom they pierced.’”​—John 19:33-37.	620	475	False	1
63	Ol i no olsem lain Kristendom i bin tromoi bilip i tru, nogat; ol i stap gut long bihainim “ol dispela gutpela tok” em Jisas Krais i bin kamapim na ol gutpela disaipel bilong em i bin bihainim long taim bilong ol aposel.	As a class, they have led the way in a wholehearted return to “the roadways of long ago.”	“Eight banks have been robbed.	732	46	False	1
64	Mi amamas tru long Jehova i bringim mi i kam long tok i tru long rot bilong Maud na ol misineri bilong bipo!	How very grateful I am to Jehovah for drawing me to the truth by means of Maud and the early missionaries!	When she was seven years old, she lost her hearing.	319	399	False	1
65	O ating ol yet i kisim tingting olsem wanpela man i bin mekim nogut long wanfamili bilong ol. Olsem na ol inap mekim wanem long dispela man em ol i ting em i bin mekim nogut long wanfamili bilong ol?	However, might they harbor strong negative feelings toward a brother or a sister who slighted one of their relatives or who they think did so?	That school, which Kazuna has shared in since she was small, is one of the congregation meetings of Jehovah’s Witnesses.	866	278	False	1
66	Inap 30 yia bihain, James i tok: “Long olgeta de mi stap laip long en, mi bin wok strong long daunim dispela sik we i bagarapim tru bel na tingting bilong mi.”	“Every day of my life,” says James 30 years later, “I have fought this emotional and mental illness.”	For example, consider Jehovah’s words to Moses after the Israelites had made a golden calf to worship.	653	973	False	1
67	Ol man i bilip long en ol i gat wanpela kain amamas i gutpela tru.	Those who exercise faith in it enjoy a special source of happiness.	Jehovah also provided food and drink that would sustain Elijah during his 40-day trip south to Mount Horeb.	918	157	False	1
68	Tasol yumi save olsem God em i nambawan tru long olgeta man.	But isn’t God more important?	(John 19:17, 25) Memories likely flooded her mind.	257	899	False	1
69	Bihain, em i lusim wok bilong em olgeta.	Eventually, he quit his job completely.	Trafficking in human lives was big business.	961	273	False	1
70	Em ol disaipel bilong Jisas, ol i kolim ol Kristen.​​—⁠Efesus 4:​4, 5; Aposel 11:⁠26.	These were the disciples of Jesus, known as Christians.—Ephesians 4:4, 5; Acts 11:26.	KEY POINTS	804	782	False	1
71	Em i bin salim Jisas i kam bilong skulim yumi.	He sent Jesus to teach us.	How does Jehovah act with goodness toward all?	85	844	False	1
72	Na tu, wanpela dipatmen (Ministry of the Interior) bilong gavman i praisim Congregazione Cristiana dei Testimoni di Geova (Kongrigesen Kristen Bilong Ol Witnes Bilong Jehova) na givim wanpela setifiket na medal “bilong tokaut long wok ol i bin givim bel long mekim long taim hevi i kamap long hap bilong Umbria na Marche.”	Additionally, the Ministry of the Interior awarded the Congregazione Cristiana dei Testimoni di Geova (Christian Congregation of Jehovah’s Witnesses) a certificate of merit and a medal “to testify to the work done and diligence offered in activities connected with the emergency that arose in the Umbria and Marche regions.”	Many delegates had to begin preparations for their trip months in advance.	984	305	False	1
73	I gat sampela samting i no gutpela tumas long ol dispela kain ston bilong wilwilim wit.	All the aforementioned mills had a serious limitation.	[Picture on page 6]	275	307	False	1
74	Mi na meri bilong mi, Aurea	With my wife, Aurea	That rebellion introduced sin​—and thus death—​to all mankind.	964	848	False	1
75	(Song 37:​9-11; Sindaun 2:​21, 22) Em samting bilong yu yet long makim wanem rot nau yu bai bihainim, na rot yu makim em i bikpela samting​—⁠yu bai stap laip o yu bai i dai.	(Psalm 37:9-11; Proverbs 2:21, 22) The decision about what course to follow now is yours to make, truly a decision that is a matter of life or death.	As she talked to the people, she realized that her clothes, though modest by the standards of urban fashion, were becoming the talk of the town.	326	1	False	1
76	Bishnu i lain long rit na rait na bihain em i helpim ol pikinini man bilong em long kisim gutpela skul	Bishnu learned to read and write and then helped her sons to get a fine education	The message such ads send to consumers is: “This can be you!”	735	458	False	1
77	Nau bai yumi skelim bekim bilong wanem ol askim?	Answers to what questions will now be considered?	So when my husband tells me I’ve done well at something around the house​—for example, with chores—​I realize that he still loves me despite my flaws.	355	535	False	1
78	1.Tingim samting yu inap long mekim.	Consider your abilities.	LIFE STORY	861	632	False	1
79	Luk 7:​11-​15	Luke 7:11-15	My disease advances relentlessly.	816	753	False	1
80	Taim wanpela traim i painim yumi, yumi no tingting long amamas yumi inap kisim long mekim wanpela pasin i no stret.	When faced with temptation, thoughts about how pleasurable it might be to engage in wrongdoing are not entertained.	Control negative emotions	933	268	False	1
81	YU TING DISPELA TINGTING I STRET?	IS THAT OBJECTION VALID?	Wisely, then, Christian parents look to Jehovah for direction to protect their children.	93	554	False	1
82	[Piksa long pes 23]	[Picture on page 23]	This is certainly the case in Altay.	440	449	False	1
83	Na bel i save giaman em inap mekim na yumi kisim pasin bilong tupela maus​—⁠yumi kirap mekim pasin i narapela kain long tok bilong yumi.	A desperate heart is also capable of taking on a two-sided posture​—smooth lips saying one thing, actions saying another.	“I felt uneasy talking to Dad about a boy that I liked,” says 18-year-old Bridgette.	455	702	False	1
84	Yumi tu mas truim ol tok promis yumi mekim.	We too must endeavor to keep our word.	The Bible, however, presents a choice that surpasses all other choices​—one that is open to all humankind.	942	728	False	1
85	Ol i karamapim pes bilong Haman long laplap na kisim em i go.	He was taken away, his face covered.	When the apostle Paul came to Ephesus toward the end of his second missionary tour in the first century C.E., he found a city of some 300,000 residents.	935	624	False	1
86	Ol i mas kirapim ol pikinini long tingim ol kain askim olsem: ‘Bilong wanem Baibel i tambuim ol pasin we bel i kirapim yumi long mekim?	You would also do well to help them reason on such questions as: ‘Why does the Bible forbid things that can be appealing to the flesh?	And Tony was glad that he could indeed put his life in order and receive blessings from God.	742	808	False	1
87	Dispela tupela marit i amamas tru long lukim dispela meri i kam long Memorial.	The couple were delighted to see the woman present on the night of the Memorial.	We can strive to put the past behind us, serve God to the best of our ability now, and look ahead to the glorious future!	442	976	False	1
88	(Aisaia 60:22; 1 Timoti 3:​1, 13) Ministerial Trening Skul i opim rot long ol elda na kongrigesen sevan long ol i ken mekim bikpela wok moa, dispela bai helpim ol yet na ol narapela long olgeta hap.	(Isaiah 60:22; 1 Timothy 3:1, 13) The Ministerial Training School affords elders and ministerial servants an opportunity to become equipped to widen out in their ministry, with great benefit to themselves and others in the worldwide field.	2. (a) Who is “the faithful and discreet slave,” or “the faithful steward”? (b) How has the slave established a fine record of “following the Lamb”?	909	418	False	1
89	Bihain tupela pikinini man bilong em i maritim tupela meri Moap, em Orpa na Rut.	Later, the two sons marry the Moabite women Orpah and Ruth.	When establishing priorities, many today devote their lives to accumulating wealth.	619	168	False	1
90	2 Long dispela ves, Pol i kolim dispela tok “pasin,” na dispela i makim tingting o pasin bilong man long wokim tingting. Dispela i save stiaim tok o ol samting yumi mekim.	2 Paul’s use of the word “spirit” in this context refers to the impelling force that causes us to say or do things in a certain way.	(John 6:66; Acts 1:25) Later, under apostolic guidance, many more individuals became disciples, not at the point of a sword, but by use of their free will.	102	811	False	1
91	Baibel i no tambuim pasin bilong dring alkohol, tasol em i tok: “Yu no ken poroman wantaim ol man i save dring planti wain.”	The Bible does not condemn the moderate use of alcohol, but it says: “Do not be among those who drink too much wine.”	Jesus said: “If . . . you are bringing your gift to the altar and there you remember that your brother has something against you, leave your gift there in front of the altar, and go away.	97	137	False	1
92	12. (a) Olsem wanem ol sinman inap kam insait long famili bilong God? (b) Yumi mas mekim wanem ol samting paslain long yumi kisim baptais?	12. (a) How can imperfect humans become members of God’s family? (b) What steps must we take prior to baptism?	The prophet Zechariah was inspired to write about that time.	696	450	False	1
93	Na wanpela lain (UN Development Programme) i tok, 2.5 bilion manmeri i gat liklik mani tru bilong baim kaikai bilong ol wan wan de.	And the UN Development Programme states that 2.5 billion people are trying to survive on less than $2 a day.	After being hounded out of Lyon by the Catholic Church, he settled in Neuchâtel, Switzerland, in 1533.	688	261	False	1
94	Na tu, ol gris na gras long maus bilong ol weil i gat bikpela pe tru long bipo.	In addition, blubber and baleen were important commodities at the time.	Vania attended church but felt abandoned by God.	649	737	False	1
95	Hitoshi em yumi stori long en long kirap bilong atikol i kisim gutnem olsem man i bihainim onest pasin.	Hitoshi, quoted in the opening article, profited from having a reputation of being an honest worker.	7 Elizabeth showed commendable loyalty in yet another way.	750	744	False	1
96	Maski yu no gat asua, ating yu mas senisim tingting bilong yu long ol samting.	Even so, your own view of matters may need to be adjusted.	How does Jehovah act with goodness toward all?	673	844	False	1
97	Bilong wanem dispela samting i save kamap?	Why does this happen?	If that is true in your case, take heart.	740	960	False	1
98	Bilong wanem yumi mas mekim olsem?	Why is this important?	(Revelation 3:14-18) The speaker said: “Keep your eyes open, and see responsible men as Jehovah sees them.”	320	878	False	1
99	Long 1946 em i tok: “Mi bilip strong olsem klostu olgeta manmeri bilong graun i laik sindaun gut na i stap bel isi . . .	In 1946, he asserted: “I firmly believe that the majority of peoples in the world would prefer to live in peace and security . . .	Being aware of how God had dealt with the Ethiopians, Asa should have learned that Jehovah’s “eyes are roving about through all the earth to show his strength in behalf of those whose heart is complete toward him.”	51	505	False	1
100	OL GRAS na diwai samting i save yusim san lait long wokim kaikai. Ol saveman i kolim dispela olsem fotosintesis.	PLANTS use a complex process called photosynthesis to extract energy from sunlight to create food.	I felt that it gave me self-confidence and made me feel that I was like everyone else.	50	27	False	1
101	Lista Bilong Ol Tok i Stap Insait	Table of Contents	“I saw . . . many angels around the throne . . . , and the number of them was myriads of myriads and thousands of thousands.”​—Revelation 5:11.	201	361	False	1
102	Na olsem tasol olgeta man bilong lain bilong Krais bai ol i kisim laip.”​​—⁠1 Korin 15:⁠22.	(Romans 6:23) In his first letter to the Corinthians, Paul added an assurance that was very meaningful for him: “Just as in Adam all are dying, so also in the Christ all will be made alive.”​—1 Corinthians 15:22.	PAGE 16 • SONGS: 43, 123	586	842	False	1
103	Taim em i ritim pinis dispela buklet, em i pilim tru tok em i ritim.	When she had the opportunity to read the brochure, she was deeply moved.	Then the end will come.​—2/1, page 9.	538	413	False	1
104	(Rut 2:7) Taim Rut i kisim tok orait, em i no tingim dispela olsem samting nating na pilim olsem ol narapela i gat wok long lukautim em, nogat.	(Ruth 2:7) She did not take this right for granted as if others owed her something.	(Judg. 13:24, 25) Samson was empowered to perform deeds of astonishing, incomparable strength.	671	656	False	1
105	Dispela pasin bikhet i kamapim sin na indai long olgeta manmeri.	That rebellion introduced sin​—and thus death—​to all mankind.	Another disturbing question arises with regard to the nature of Christmas celebrations.	848	148	False	1
106	Tasol long olgeta samting ol i mekim, ol brata i gat laik long kamap wasman o wokman bilong kongrigesen ol i mas soim olsem ol i save tingim ol samting bilong spirit na ol i winim ol mak Tok Bilong God i kolim.	In their overall pattern of life, however, all who hope to be appointed as overseers or ministerial servants should demonstrate that they are spiritual men, measuring up to the requirements of God’s Word.	A contrasting example is found in the Bible book of Proverbs.	760	282	False	1
107	Samting yu tok long en i ken kamap long mi.”—Luk 1:26-38.	May it happen to me according to your declaration.”​—Luke 1:26-38.	The points addressed on the Health Care Proxy that Jehovah’s Witnesses use are definitely topics to be covered during these discussions.	489	832	False	1
108	Bihain man bilong em i tokim em olsem pastaim bros bilong em i bin pen nogut tru na bihain klok bilong em i no wok liklik.	Her husband later told her that after having severe chest pains, she went into full cardiac arrest.	Foreseeing such a reaction and in confirmation of Milton’s authorship, the translator had furnished the edition with footnotes detailing 500 parallels between On Christian Doctrine and Paradise Lost.*	711	723	False	1
109	“Taim i laik kamap na olgeta man i stap long matmat ol bai harim nek bilong [ Jisas] na kam ausait. Ol man i bin mekim ol gutpela pasin, kirap bek bilong ol em bilong kisim laip.”​—⁠Jon 5:​28, 29.	“The hour is coming in which all those in the memorial tombs will hear his [Jesus﻿  voice and come out, those who did good things to a resurrection of life.”​—John 5:28, 29.	(Deuteronomy 32:5) The same could be said of Satan.	123	363	False	1
110	Mi kirap nogut taim dispela mangi i kam long mi na tok: “Fogivim mi long samting mi mekim long asde nait.	To my surprise, the youth came right up to me and said: “Forgive me for what happened last night.	Another disturbing question arises with regard to the nature of Christmas celebrations.	83	148	False	1
111	Dispela i mekim na yumi bel nogut o em i traim yumi long bekim nogut long ol man?	Do these embitter us or tempt us to repay like for like?	What questions should we now consider?	713	736	False	1
